Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.11128,0.00000,0.53725,0.00000,-0.10469,0.00000,-0.10674,0.00000,0.23996,0.00000,-0.19731
0.01000,0.01000,0.11105,0.01000,0.53831,0.01000,-0.10366,0.01000,-0.10555,0.01000,0.23885,0.01000,-0.18847
0.02000,0.02000,0.11083,0.02000,0.53953,0.02000,-0.10254,0.02000,-0.10417,0.02000,0.23730,0.02000,-0.17853
0.03000,0.03000,0.11062,0.03000,0.54089,0.03000,-0.10137,0.03000,-0.10262,0.03000,0.23521,0.03000,-0.16776
0.04001,0.04000,0.11044,0.04000,0.54238,0.04000,-0.10018,0.04000,-0.10091,0.04000,0.23246,0.04000,-0.15645
0.05001,0.05000,0.11027,0.05000,0.54398,0.05000,-0.09902,0.05000,-0.09904,0.05000,0.22893,0.05000,-0.14492
0.06001,0.06000,0.11010,0.06000,0.54568,0.06000,-0.09791,0.06000,-0.09705,0.06000,0.22451,0.06000,-0.13346
0.07001,0.07000,0.10992,0.07000,0.54746,0.07000,-0.09688,0.07000,-0.09494,0.07000,0.21911,0.07000,-0.12231
0.08001,0.08000,0.10969,0.08000,0.54931,0.08000,-0.09593,0.08000,-0.09274,0.08000,0.21269,0.08000,-0.11168
0.09001,0.09000,0.10939,0.09000,0.55122,0.09000,-0.09507,0.09000,-0.09049,0.09000,0.20530,0.09000,-0.10173
0.10002,0.10000,0.10898,0.10000,0.55314,0.10000,-0.09427,0.10000,-0.08821,0.10000,0.19705,0.10000,-0.09256
0.11002,0.11000,0.10842,0.11000,0.55501,0.11000,-0.09352,0.11000,-0.08595,0.11000,0.18813,0.11000,-0.08426
0.12002,0.12000,0.10769,0.12000,0.55676,0.12000,-0.09278,0.12000,-0.08372,0.12000,0.17878,0.12000,-0.07688
0.13002,0.13000,0.10681,0.13000,0.55832,0.13000,-0.09200,0.13000,-0.08153,0.13000,0.16929,0.13000,-0.07040
0.14002,0.14000,0.10578,0.14000,0.55958,0.14000,-0.09116,0.14000,-0.07940,0.14000,0.15995,0.14000,-0.06480
0.15002,0.15000,0.10467,0.15000,0.56049,0.15000,-0.09020,0.15000,-0.07732,0.15000,0.15102,0.15000,-0.06003
0.16002,0.16000,0.10356,0.16000,0.56098,0.16000,-0.08911,0.16000,-0.07528,0.16000,0.14274,0.16000,-0.05602
0.17003,0.17000,0.10252,0.17000,0.56105,0.17000,-0.08788,0.17000,-0.07330,0.17000,0.13532,0.17000,-0.05269
0.18003,0.18000,0.10165,0.18000,0.56073,0.18000,-0.08652,0.18000,-0.07138,0.18000,0.12891,0.18000,-0.05000
0.19003,0.19000,0.10100,0.19000,0.56008,0.19000,-0.08507,0.19000,-0.06957,0.19000,0.12363,0.19000,-0.04789
0.20003,0.20000,0.10061,0.20000,0.55923,0.20000,-0.08355,0.20000,-0.06789,0.20000,0.11956,0.20000,-0.04632
0.21003,0.21000,0.10049,0.21000,0.55829,0.21000,-0.08203,0.21000,-0.06641,0.21000,0.11677,0.21000,-0.04527
0.22003,0.22000,0.10061,0.22000,0.55742,0.22000,-0.08057,0.22000,-0.06517,0.22000,0.11530,0.22000,-0.04469
0.23003,0.23000,0.10091,0.23000,0.55674,0.23000,-0.07919,0.23000,-0.06422,0.23000,0.11515,0.23000,-0.04454
0.24004,0.24000,0.10131,0.24000,0.55635,0.24000,-0.07795,0.24000,-0.06359,0.24000,0.11631,0.24000,-0.04477
0.25004,0.25000,0.10175,0.25000,0.55632,0.25000,-0.07685,0.25000,-0.06329,0.25000,0.11871,0.25000,-0.04534
0.26004,0.26000,0.10216,0.26000,0.55660,0.26000,-0.07590,0.26000,-0.06329,0.26000,0.12224,0.26000,-0.04624
0.27004,0.27000,0.10252,0.27000,0.55710,0.27000,-0.07509,0.27000,-0.06356,0.27000,0.12673,0.27000,-0.04752
0.28004,0.28000,0.10281,0.28000,0.55762,0.28000,-0.07439,0.28000,-0.06401,0.28000,0.13198,0.28000,-0.04925
0.29004,0.29000,0.10306,0.29000,0.55785,0.29000,-0.07377,0.29000,-0.06457,0.29000,0.13772,0.29000,-0.05158
0.30004,0.30000,0.10330,0.30000,0.55745,0.30000,-0.07316,0.30000,-0.06512,0.30000,0.14371,0.30000,-0.05466
0.31005,0.31000,0.10361,0.31000,0.55597,0.31000,-0.07250,0.31000,-0.06557,0.31000,0.14963,0.31000,-0.05863
0.32005,0.32000,0.10406,0.32000,0.55298,0.32000,-0.07172,0.32000,-0.06579,0.32000,0.15520,0.32000,-0.06362
0.33005,0.33000,0.10470,0.33000,0.54802,0.33000,-0.07075,0.33000,-0.06569,0.33000,0.16012,0.33000,-0.06968
0.34005,0.34000,0.10562,0.34000,0.54069,0.34000,-0.06953,0.34000,-0.06515,0.34000,0.16408,0.34000,-0.07683
0.35005,0.35000,0.10687,0.35000,0.53066,0.35000,-0.06799,0.35000,-0.06410,0.35000,0.16682,0.35000,-0.08496
0.36005,0.36000,0.10849,0.36000,0.51774,0.36000,-0.06610,0.36000,-0.06247,0.36000,0.16811,0.36000,-0.09395
0.37006,0.37000,0.11048,0.37000,0.50186,0.37000,-0.06385,0.37000,-0.06024,0.37000,0.16780,0.37000,-0.10358
0.38006,0.38000,0.11284,0.38000,0.48310,0.38000,-0.06128,0.38000,-0.05744,0.38000,0.16582,0.38000,-0.11356
0.39006,0.39000,0.11549,0.39000,0.46173,0.39000,-0.05845,0.39000,-0.05413,0.39000,0.16223,0.39000,-0.12359
0.40006,0.40000,0.11837,0.40000,0.43813,0.40000,-0.05549,0.40000,-0.05041,0.40000,0.15720,0.40000,-0.13327
0.41006,0.41000,0.12138,0.41000,0.41283,0.41000,-0.05253,0.41000,-0.04638,0.41000,0.15101,0.41000,-0.14223
0.42006,0.42000,0.12441,0.42000,0.38643,0.42000,-0.04973,0.42000,-0.04220,0.42000,0.14402,0.42000,-0.15005
0.43006,0.43000,0.12735,0.43000,0.35957,0.43000,-0.04724,0.43000,-0.03798,0.43000,0.13664,0.43000,-0.15637
0.44007,0.44000,0.13010,0.44000,0.33287,0.44000,-0.04519,0.44000,-0.03386,0.44000,0.12929,0.44000,-0.16086
0.45007,0.45000,0.13260,0.45000,0.30696,0.45000,-0.04368,0.45000,-0.02995,0.45000,0.12237,0.45000,-0.16328
