Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,-0.43608,0.00000,-0.69251,0.00000,-0.13714,0.00000,0.64283,0.00000,-0.43755,0.00000,-0.68958
0.01000,0.01000,-0.45173,0.01000,-0.67641,0.01000,-0.14609,0.01000,0.64505,0.01000,-0.45323,0.01000,-0.67347
0.02000,0.02000,-0.46965,0.02000,-0.65799,0.02000,-0.15586,0.02000,0.64723,0.02000,-0.47117,0.02000,-0.65506
0.03000,0.03000,-0.48930,0.03000,-0.63756,0.03000,-0.16621,0.03000,0.64926,0.03000,-0.49083,0.03000,-0.63464
0.04001,0.04000,-0.50999,0.04000,-0.61549,0.04000,-0.17688,0.04000,0.65108,0.04000,-0.51153,0.04000,-0.61260
0.05001,0.05000,-0.53090,0.05000,-0.59214,0.05000,-0.18771,0.05000,0.65268,0.05000,-0.53245,0.05000,-0.58929
0.06001,0.06000,-0.55117,0.06000,-0.56789,0.06000,-0.19856,0.06000,0.65411,0.06000,-0.55272,0.06000,-0.56508
0.07001,0.07000,-0.56995,0.07000,-0.54302,0.07000,-0.20944,0.07000,0.65547,0.07000,-0.57150,0.07000,-0.54028
0.08001,0.08000,-0.58651,0.08000,-0.51784,0.08000,-0.22040,0.08000,0.65688,0.08000,-0.58807,0.08000,-0.51516
0.09001,0.09000,-0.60025,0.09000,-0.49259,0.09000,-0.23157,0.09000,0.65852,0.09000,-0.60183,0.09000,-0.48998
0.10002,0.10000,-0.61080,0.10000,-0.46756,0.10000,-0.24311,0.10000,0.66053,0.10000,-0.61240,0.10000,-0.46502
0.11002,0.11000,-0.61798,0.11000,-0.44303,0.11000,-0.25514,0.11000,0.66304,0.11000,-0.61962,0.11000,-0.44057
0.12002,0.12000,-0.62185,0.12000,-0.41934,0.12000,-0.26779,0.12000,0.66612,0.12000,-0.62356,0.12000,-0.41695
0.13002,0.13000,-0.62269,0.13000,-0.39684,0.13000,-0.28107,0.13000,0.66979,0.13000,-0.62446,0.13000,-0.39453
0.14002,0.14000,-0.62092,0.14000,-0.37592,0.14000,-0.29495,0.14000,0.67398,0.14000,-0.62278,0.14000,-0.37369
0.15002,0.15000,-0.61710,0.15000,-0.35696,0.15000,-0.30930,0.15000,0.67857,0.15000,-0.61906,0.15000,-0.35480
0.16002,0.16000,-0.61187,0.16000,-0.34030,0.16000,-0.32393,0.16000,0.68337,0.16000,-0.61392,0.16000,-0.33820
0.17003,0.17000,-0.60587,0.17000,-0.32617,0.17000,-0.33861,0.17000,0.68815,0.17000,-0.60803,0.17000,-0.32413
0.18003,0.18000,-0.59975,0.18000,-0.31474,0.18000,-0.35307,0.18000,0.69260,0.18000,-0.60200,0.18000,-0.31275
0.19003,0.19000,-0.59407,0.19000,-0.30605,0.19000,-0.36704,0.19000,0.69640,0.19000,-0.59641,0.19000,-0.30409
