Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.371121	0.599118	0.610877	0.360772	0.365899	0.606556	0.615169	0.346086	0.375153	0.61228	0.600136	0.352434	0.35546	0.609685	0.611158	0.358354	0.370338	0.593809	0.616096	0.361478	0.37568	0.618952	0.596837	0.345757	0.364156	0.607253	0.60791	0.359276	0.380951	0.603675	0.600177	0.360888	-0.145582	0.696151	0.16213	0.684028	-0.144071	0.700146	0.152311	0.682525	-0.103598	0.621227	0.239573	0.738884	0.690102	0.157018	0.688949	-0.156377	0.700755	0.135958	0.685261	-0.144478	0.675981	0.138886	0.709181	-0.144301	0.558978	0.400901	0.471079	0.552184
0.01	0.371267	0.599142	0.610701	0.360881	0.365945	0.606484	0.615178	0.346147	0.375173	0.612277	0.600116	0.352452	0.355461	0.609692	0.611162	0.358336	0.370411	0.593833	0.616009	0.361514	0.375685	0.618961	0.596778	0.345839	0.364196	0.607232	0.607909	0.359273	0.380873	0.603677	0.600219	0.360899	-0.14548	0.696178	0.162325	0.683976	-0.143874	0.700209	0.152334	0.682497	-0.103023	0.621871	0.238287	0.738838	0.690184	0.157191	0.688786	-0.156557	0.700901	0.135969	0.685058	-0.14473	0.676067	0.139294	0.708923	-0.144773	0.559202	0.401012	0.470715	0.552187
0.02	0.371396	0.59916	0.610545	0.360981	0.365992	0.606404	0.615181	0.346232	0.375218	0.612271	0.600075	0.352486	0.355489	0.609705	0.611148	0.358308	0.370471	0.59386	0.615919	0.361561	0.375822	0.618888	0.596647	0.346047	0.36421	0.607226	0.607897	0.35929	0.380817	0.603701	0.600246	0.360872	-0.145373	0.696202	0.162517	0.683928	-0.143752	0.700243	0.152401	0.682472	-0.102919	0.622565	0.237155	0.738633	0.690302	0.157191	0.688629	-0.156733	0.70105	0.135814	0.684888	-0.144951	0.676131	0.139706	0.708725	-0.145044	0.559375	0.401141	0.470409	0.552178
0.03	0.371504	0.599163	0.610433	0.361054	0.366042	0.60632	0.615193	0.346306	0.375256	0.612289	0.600021	0.352506	0.355555	0.609704	0.611102	0.358324	0.370527	0.593889	0.615817	0.361628	0.376112	0.618709	0.596443	0.346403	0.364235	0.607202	0.6079	0.3593	0.380794	0.603752	0.600246	0.360811	-0.145246	0.696232	0.162695	0.683882	-0.143598	0.700304	0.152412	0.68244	-0.102903	0.62323	0.236272	0.738357	0.690437	0.156989	0.688504	-0.156888	0.701174	0.135804	0.684711	-0.145202	0.676135	0.140159	0.708616	-0.145123	0.559502	0.401304	0.470175	0.55213
0.04	0.371574	0.599165	0.610377	0.361074	0.366098	0.606244	0.615205	0.346357	0.375295	0.612327	0.599951	0.352516	0.355623	0.609704	0.611057	0.358333	0.37058	0.593906	0.615711	0.361725	0.376516	0.618439	0.596203	0.346859	0.364245	0.607196	0.607888	0.359319	0.380803	0.603829	0.600208	0.360736	-0.145118	0.696271	0.162819	0.68384	-0.143359	0.700455	0.152294	0.682362	-0.102417	0.623724	0.235712	0.738187	0.690568	0.156684	0.688407	-0.157041	0.701269	0.135913	0.684543	-0.145429	0.676113	0.140623	0.708545	-0.145122	0.559561	0.401532	0.470024	0.552034
0.05	0.371626	0.599164	0.610358	0.361053	0.366159	0.606163	0.615232	0.346386	0.375336	0.612383	0.599855	0.352539	0.35568	0.609703	0.611011	0.358358	0.370594	0.593921	0.615638	0.361812	0.376941	0.618164	0.595969	0.34729	0.364253	0.607189	0.60788	0.359336	0.380845	0.603934	0.600131	0.360644	-0.144995	0.696333	0.162868	0.683792	-0.142968	0.700714	0.152047	0.682233	-0.101048	0.623957	0.235428	0.738268	0.690682	0.156369	0.688335	-0.157171	0.701338	0.136057	0.684412	-0.14558	0.676099	0.141069	0.708478	-0.14508	0.559596	0.401767	0.469912	0.551922
0.06	0.371685	0.599149	0.610358	0.361017	0.366231	0.606072	0.615251	0.346436	0.375372	0.612457	0.599743	0.352562	0.355741	0.609695	0.610973	0.358374	0.370603	0.593928	0.61561	0.361838	0.377346	0.6179	0.595777	0.347649	0.364276	0.607167	0.607874	0.359362	0.380918	0.604053	0.600027	0.36054	-0.144885	0.696443	0.162835	0.683711	-0.142437	0.70105	0.151735	0.682068	-0.099005	0.623929	0.23532	0.738603	0.690786	0.15609	0.68827	-0.157274	0.701412	0.136169	0.684299	-0.145652	0.676127	0.141438	0.708388	-0.145032	0.559604	0.402021	0.469828	0.551801
0.07	0.371744	0.599127	0.610355	0.360997	0.366262	0.606002	0.615281	0.346471	0.375409	0.612533	0.599623	0.352595	0.355807	0.609696	0.610936	0.35837	0.370599	0.59394	0.615622	0.361803	0.377658	0.617707	0.595628	0.347909	0.364292	0.607142	0.607872	0.35939	0.381029	0.604151	0.599919	0.360438	-0.144761	0.696603	0.162753	0.683593	-0.141813	0.701409	0.151408	0.681902	-0.0968376	0.623716	0.235281	0.739083	0.690884	0.155814	0.688214	-0.15736	0.701491	0.136209	0.684205	-0.145678	0.676222	0.14163	0.708271	-0.144973	0.559596	0.402298	0.469752	0.551671
0.08	0.371813	0.599107	0.610334	0.360995	0.366257	0.605959	0.615308	0.346504	0.375462	0.612613	0.59948	0.352644	0.355843	0.609723	0.610927	0.358304	0.370582	0.593958	0.615637	0.361764	0.377805	0.617604	0.59558	0.348013	0.364294	0.607133	0.60786	0.359425	0.381173	0.604222	0.599809	0.360349	-0.14461	0.696791	0.162673	0.683453	-0.141113	0.701752	0.15109	0.681765	-0.094941	0.62342	0.23523	0.739594	0.690983	0.155533	0.688165	-0.15742	0.7016	0.136154	0.684115	-0.145623	0.676386	0.14164	0.708125	-0.144909	0.559596	0.402577	0.469647	0.551558
0.09	0.371872	0.599108	0.610296	0.360998	0.366259	0.605902	0.615335	0.346554	0.375537	0.612673	0.599335	0.352706	0.355897	0.609743	0.610918	0.358231	0.370595	0.59397	0.615624	0.361754	0.377746	0.617641	0.595644	0.347901	0.364308	0.607109	0.607858	0.359455	0.381333	0.60427	0.599695	0.36029	-0.144472	0.696984	0.162635	0.683295	-0.140508	0.702041	0.150812	0.681653	-0.0934501	0.623145	0.23512	0.740051	0.691064	0.155262	0.688126	-0.157502	0.701731	0.136009	0.68403	-0.145526	0.676607	0.14149	0.707953	-0.144867	0.559613	0.402871	0.469448	0.551495
0.1	0.371927	0.599111	0.61024	0.361031	0.36628	0.605829	0.615347	0.346638	0.375624	0.61272	0.599182	0.352793	0.355949	0.609757	0.610921	0.358153	0.370643	0.593986	0.615582	0.361749	0.37756	0.617792	0.595773	0.347615	0.364335	0.607094	0.607847	0.359471	0.381484	0.604288	0.599597	0.360262	-0.144332	0.697164	0.162665	0.683133	-0.140069	0.702268	0.150591	0.681559	-0.0924389	0.622962	0.234901	0.740402	0.691116	0.155007	0.688112	-0.157585	0.701859	0.135847	0.683957	-0.145404	0.676851	0.141258	0.707766	-0.144868	0.55959	0.403219	0.469215	0.551462
0.11	0.371985	0.599105	0.610178	0.361086	0.36632	0.60573	0.615352	0.346761	0.375708	0.612774	0.599023	0.352878	0.356033	0.609754	0.610935	0.358048	0.370716	0.594021	0.615493	0.36177	0.377229	0.618052	0.595943	0.347219	0.364352	0.607088	0.607832	0.359488	0.381607	0.604285	0.599523	0.36026	-0.144175	0.697324	0.162745	0.682984	-0.139864	0.702424	0.150449	0.681472	-0.0918689	0.622953	0.234511	0.740604	0.691144	0.154801	0.688106	-0.157692	0.701984	0.135702	0.683883	-0.145284	0.677105	0.14105	0.707555	-0.144914	0.559539	0.403633	0.468941	0.551444
0.12	0.37204	0.599101	0.610114	0.361143	0.366371	0.605648	0.61533	0.346888	0.375792	0.612826	0.598858	0.352978	0.356163	0.609736	0.61094	0.357942	0.370793	0.594067	0.615372	0.361822	0.376837	0.618346	0.596125	0.34681	0.364377	0.60709	0.607803	0.359508	0.381702	0.604273	0.599465	0.360276	-0.143994	0.69746	0.162863	0.682855	-0.139862	0.70249	0.150396	0.681416	-0.0916109	0.623148	0.233955	0.740648	0.691158	0.154645	0.6881	-0.157812	0.702117	0.135536	0.683802	-0.145178	0.67737	0.140903	0.707316	-0.144983	0.559533	0.404081	0.468606	0.551407
0.13	0.372079	0.599118	0.610058	0.361171	0.366375	0.605639	0.615283	0.346984	0.37591	0.612867	0.598673	0.353096	0.356318	0.609697	0.610932	0.357868	0.370872	0.594114	0.615251	0.361869	0.37649	0.618621	0.596255	0.346472	0.364405	0.607086	0.607777	0.359532	0.38178	0.604254	0.599422	0.360297	-0.143857	0.697573	0.162964	0.682744	-0.139929	0.702495	0.150401	0.681396	-0.0915435	0.62345	0.233306	0.740606	0.691174	0.154525	0.688081	-0.15794	0.702247	0.135356	0.683719	-0.145107	0.677619	0.140876	0.707088	-0.144958	0.559583	0.404496	0.46821	0.551389
0.14	0.372115	0.599149	0.610008	0.361167	0.366363	0.60568	0.615228	0.347022	0.376032	0.612911	0.598512	0.353163	0.356485	0.609653	0.610913	0.357808	0.370907	0.594196	0.615124	0.361913	0.376234	0.618847	0.596327	0.346222	0.364428	0.607085	0.607751	0.359554	0.381853	0.604229	0.599387	0.360319	-0.143761	0.697671	0.163048	0.682644	-0.14001	0.702488	0.150371	0.681393	-0.0915156	0.623744	0.232658	0.740566	0.691211	0.154412	0.688048	-0.158031	0.702367	0.135231	0.68363	-0.145065	0.677756	0.140987	0.706968	-0.144792	0.55969	0.404869	0.46775	0.551397
0.15	0.372164	0.599178	0.609964	0.361143	0.36638	0.60574	0.615185	0.346976	0.3761	0.612986	0.598393	0.353161	0.356639	0.609607	0.610897	0.357761	0.370961	0.594276	0.615003	0.361933	0.37602	0.619056	0.596356	0.346032	0.36446	0.607069	0.607733	0.359579	0.381932	0.604195	0.599355	0.360348	-0.143708	0.697767	0.163094	0.682547	-0.140053	0.702498	0.150301	0.681389	-0.0913941	0.623985	0.23208	0.74056	0.691269	0.154305	0.688	-0.158092	0.702476	0.135288	0.683504	-0.145072	0.677768	0.141215	0.706967	-0.144525	0.559821	0.405205	0.46726	0.551432
0.16	0.372228	0.599213	0.609911	0.361108	0.366361	0.605836	0.61514	0.346908	0.376138	0.613064	0.5983	0.353143	0.356787	0.609569	0.610872	0.35772	0.371037	0.594379	0.614873	0.361908	0.375911	0.619193	0.596339	0.345933	0.364504	0.607057	0.607711	0.359592	0.382026	0.604142	0.599322	0.360392	-0.143668	0.697852	0.163098	0.682467	-0.140037	0.702535	0.150205	0.681376	-0.0912335	0.624168	0.231594	0.740578	0.691362	0.154217	0.687916	-0.158137	0.70259	0.135535	0.683327	-0.145128	0.67764	0.141458	0.707104	-0.144213	0.559979	0.405494	0.466771	0.551473
