Tiempo;Evento
1.76;Posición inicial
3.8;< Contacto inicial izquierdo
3.84;> Despegue derecho
4.2;< Contacto inicial derecho
4.25;> Despegue izquierdo
4.59;< Contacto inicial izquierdo
4.64;> Despegue derecho
5.02;< Contacto inicial derecho
5.08;> Despegue izquierdo
5.4;< Contacto inicial izquierdo
5.45;> Despegue derecho
5.82;< Contacto inicial derecho
5.88;> Despegue izquierdo
6.21;< Contacto inicial izquierdo
6.27;> Despegue derecho
6.63;< Contacto inicial derecho
6.69;> Despegue izquierdo
7.05;< Contacto inicial izquierdo
7.11;> Despegue derecho
7.49;< Contacto inicial derecho
7.55;> Despegue izquierdo
7.9;< Contacto inicial izquierdo
7.96;> Despegue derecho
8.35;< Contacto inicial derecho
8.41;> Despegue izquierdo
8.77;< Contacto inicial izquierdo
8.83;> Despegue derecho
9.19;< Contacto inicial derecho
9.25;> Despegue izquierdo
9.6;< Contacto inicial izquierdo
9.66;> Despegue derecho
10.02;< Contacto inicial derecho
10.09;> Despegue izquierdo
10.44;< Contacto inicial izquierdo
10.51;> Despegue derecho
10.92;< Contacto inicial derecho
11;> Despegue izquierdo
12.48;< Contacto inicial derecho
12.51;> Despegue izquierdo
12.92;< Contacto inicial izquierdo
13.14;> Despegue derecho
