Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.52502,0.00000,-1.35510,0.00000,3.58245,0.00000,0.50919,0.00000,1.27894,0.00000,1.42542
0.01001,0.01000,0.51996,0.01000,-1.34468,0.01000,3.57281,0.01000,0.50759,0.01000,1.26839,0.01000,1.40875
0.02001,0.02000,0.51486,0.02000,-1.33284,0.02000,3.55991,0.02000,0.50591,0.02000,1.25434,0.02000,1.38974
0.03002,0.03000,0.51015,0.03000,-1.31984,0.03000,3.54353,0.03000,0.50424,0.03000,1.23659,0.03000,1.36905
0.04002,0.04000,0.50628,0.04000,-1.30590,0.04000,3.52359,0.04000,0.50267,0.04000,1.21508,0.04000,1.34752
0.05003,0.05000,0.50374,0.05000,-1.29127,0.05000,3.50017,0.05000,0.50130,0.05000,1.18992,0.05000,1.32609
0.06003,0.06000,0.50295,0.06000,-1.27612,0.06000,3.47356,0.06000,0.50018,0.06000,1.16140,0.06000,1.30570
0.07004,0.07000,0.50421,0.07000,-1.26053,0.07000,3.44421,0.07000,0.49937,0.07000,1.12995,0.07000,1.28721
0.08004,0.08000,0.50768,0.08000,-1.24453,0.08000,3.41272,0.08000,0.49884,0.08000,1.09611,0.08000,1.27124
0.09005,0.09000,0.51328,0.09000,-1.22806,0.09000,3.37982,0.09000,0.49858,0.09000,1.06051,0.09000,1.25815
0.10005,0.10000,0.52075,0.10000,-1.21107,0.10000,3.34624,0.10000,0.49850,0.10000,1.02381,0.10000,1.24798
0.11006,0.11000,0.52961,0.11000,-1.19348,0.11000,3.31272,0.11000,0.49850,0.11000,0.98667,0.11000,1.24046
0.12006,0.12000,0.53924,0.12000,-1.17528,0.12000,3.27994,0.12000,0.49843,0.12000,0.94966,0.12000,1.23508
0.13007,0.13000,0.54891,0.13000,-1.15647,0.13000,3.24847,0.13000,0.49814,0.13000,0.91329,0.13000,1.23117
0.14007,0.14000,0.55788,0.14000,-1.13713,0.14000,3.21875,0.14000,0.49743,0.14000,0.87797,0.14000,1.22796
0.15008,0.15000,0.56541,0.15000,-1.11735,0.15000,3.19109,0.15000,0.49612,0.15000,0.84399,0.15000,1.22471
