Tiempo,Flexo-extensión torso_X,Flexo-extensión torso_Y,Flexión lateral torso_X,Flexión lateral torso_Y,Rotación torso_X,Rotación torso_Y,Inclinación torso_X,Inclinación torso_Y
0.00000,0.00000,0.78380,0.00000,0.37226,0.00000,0.99893,0.00000,0.86223
0.01000,0.01000,0.79551,0.01000,0.37188,0.01000,1.00398,0.01000,0.87274
0.02000,0.02000,0.81018,0.02000,0.37236,0.02000,1.00970,0.02000,0.88628
0.03000,0.03000,0.82779,0.03000,0.37388,0.03000,1.01591,0.03000,0.90292
0.04001,0.04000,0.84819,0.04000,0.37661,0.04000,1.02240,0.04000,0.92259
0.05001,0.05000,0.87110,0.05000,0.38063,0.05000,1.02892,0.05000,0.94504
0.06001,0.06000,0.89610,0.06000,0.38593,0.06000,1.03522,0.06000,0.96989
0.07001,0.07000,0.92267,0.07000,0.39243,0.07000,1.04111,0.07000,0.99662
0.08001,0.08000,0.95022,0.08000,0.39995,0.08000,1.04643,0.08000,1.02460
0.09001,0.09000,0.97809,0.09000,0.40822,0.09000,1.05108,0.09000,1.05314
0.10001,0.10000,1.00567,0.10000,0.41692,0.10000,1.05504,0.10000,1.08154
0.11002,0.11000,1.03238,0.11000,0.42567,0.11000,1.05834,0.11000,1.10914
0.12002,0.12000,1.05777,0.12000,0.43407,0.12000,1.06107,0.12000,1.13537
0.13002,0.13000,1.08157,0.13000,0.44170,0.13000,1.06333,0.13000,1.15985
0.14002,0.14000,1.10374,0.14000,0.44817,0.14000,1.06527,0.14000,1.18243
0.15002,0.15000,1.12455,0.15000,0.45313,0.15000,1.06707,0.15000,1.20328
0.16002,0.16000,1.14462,0.16000,0.45629,0.16000,1.06894,0.16000,1.22289
0.17002,0.17000,1.16491,0.17000,0.45748,0.17000,1.07111,0.17000,1.24220
0.18003,0.18000,1.18681,0.18000,0.45665,0.18000,1.07386,0.18000,1.26250
0.19003,0.19000,1.21203,0.19000,0.45392,0.19000,1.07744,0.19000,1.28551
0.20003,0.20000,1.24258,0.20000,0.44958,0.20000,1.08207,0.20000,1.31328
0.21003,0.21000,1.28065,0.21000,0.44412,0.21000,1.08786,0.21000,1.34805
0.22003,0.22000,1.32845,0.22000,0.43820,0.22000,1.09481,0.22000,1.39217
0.23003,0.23000,1.38803,0.23000,0.43260,0.23000,1.10267,0.23000,1.44783
0.24004,0.24000,1.46100,0.24000,0.42820,0.24000,1.11102,0.24000,1.51683
0.25004,0.25000,1.54833,0.25000,0.42589,0.25000,1.11923,0.25000,1.60034
