Tiempo;Evento
3.4;Posición inicial
5.85;< Contacto inicial derecho
5.91;> Despegue izquierdo
6.44;< Contacto inicial izquierdo
6.49;> Despegue derecho
6.91;< Contacto inicial derecho
6.99;> Despegue izquierdo
7.49;< Contacto inicial izquierdo
7.54;> Despegue derecho
7.95;< Contacto inicial derecho
8.03;> Despegue izquierdo
8.54;< Contacto inicial izquierdo
8.59;> Despegue derecho
9;< Contacto inicial derecho
9.08;> Despegue izquierdo
9.55;< Contacto inicial izquierdo
9.61;> Despegue derecho
10.03;< Contacto inicial derecho
10.1;> Despegue izquierdo
10.57;< Contacto inicial izquierdo
10.64;> Despegue derecho
11.07;< Contacto inicial derecho
11.14;> Despegue izquierdo
11.65;< Contacto inicial izquierdo
11.71;> Despegue derecho
12.13;< Contacto inicial derecho
12.2;> Despegue izquierdo
12.66;< Contacto inicial izquierdo
12.73;> Despegue derecho
13.16;< Contacto inicial derecho
13.23;> Despegue izquierdo
13.7;< Contacto inicial izquierdo
13.77;> Despegue derecho
14.2;< Contacto inicial derecho
14.27;> Despegue izquierdo
14.74;< Contacto inicial izquierdo
14.81;> Despegue derecho
15.24;< Contacto inicial derecho
15.32;> Despegue izquierdo
15.78;< Contacto inicial izquierdo
15.86;> Despegue derecho
16.34;< Contacto inicial derecho
16.44;> Despegue izquierdo
16.82;< Contacto inicial izquierdo
16.89;> Despegue derecho
17.67;< Contacto inicial derecho
17.74;> Despegue izquierdo
18.28;< Contacto inicial izquierdo
18.34;> Despegue derecho
18.78;< Contacto inicial derecho
18.86;> Despegue izquierdo
19.3;< Contacto inicial izquierdo
19.37;> Despegue derecho
19.8;< Contacto inicial derecho
19.88;> Despegue izquierdo
20.32;< Contacto inicial izquierdo
20.39;> Despegue derecho
20.82;< Contacto inicial derecho
20.89;> Despegue izquierdo
21.33;< Contacto inicial izquierdo
21.4;> Despegue derecho
21.83;< Contacto inicial derecho
21.9;> Despegue izquierdo
22.34;< Contacto inicial izquierdo
22.41;> Despegue derecho
22.84;< Contacto inicial derecho
22.91;> Despegue izquierdo
23.38;< Contacto inicial izquierdo
23.44;> Despegue derecho
23.84;< Contacto inicial derecho
23.91;> Despegue izquierdo
24.37;< Contacto inicial izquierdo
24.43;> Despegue derecho
24.87;< Contacto inicial derecho
24.94;> Despegue izquierdo
25.42;< Contacto inicial izquierdo
25.47;> Despegue derecho
25.88;< Contacto inicial derecho
25.95;> Despegue izquierdo
26.43;< Contacto inicial izquierdo
26.49;> Despegue derecho
26.94;< Contacto inicial derecho
27.01;> Despegue izquierdo
27.47;< Contacto inicial izquierdo
27.54;> Despegue derecho
28;< Contacto inicial derecho
28.09;> Despegue izquierdo
28.47;< Contacto inicial izquierdo
28.54;> Despegue derecho
29.45;< Contacto inicial derecho
29.54;> Despegue izquierdo
30.15;< Contacto inicial izquierdo
30.2;> Despegue derecho
30.63;< Contacto inicial derecho
30.71;> Despegue izquierdo
31.17;< Contacto inicial izquierdo
31.25;> Despegue derecho
31.67;< Contacto inicial derecho
31.75;> Despegue izquierdo
32.23;< Contacto inicial izquierdo
32.3;> Despegue derecho
32.72;< Contacto inicial derecho
32.8;> Despegue izquierdo
33.26;< Contacto inicial izquierdo
33.33;> Despegue derecho
33.76;< Contacto inicial derecho
33.83;> Despegue izquierdo
34.3;< Contacto inicial izquierdo
34.37;> Despegue derecho
34.8;< Contacto inicial derecho
34.88;> Despegue izquierdo
35.34;< Contacto inicial izquierdo
35.42;> Despegue derecho
35.84;< Contacto inicial derecho
35.92;> Despegue izquierdo
36.4;< Contacto inicial izquierdo
36.47;> Despegue derecho
36.9;< Contacto inicial derecho
36.97;> Despegue izquierdo
37.45;< Contacto inicial izquierdo
37.52;> Despegue derecho
37.94;< Contacto inicial derecho
38.01;> Despegue izquierdo
38.52;< Contacto inicial izquierdo
38.57;> Despegue derecho
38.98;< Contacto inicial derecho
39.06;> Despegue izquierdo
39.57;< Contacto inicial izquierdo
39.63;> Despegue derecho
40.08;< Contacto inicial derecho
40.16;> Despegue izquierdo
40.6;< Contacto inicial izquierdo
40.69;> Despegue derecho
41.05;< Contacto inicial derecho
41.13;> Despegue izquierdo
41.88;< Contacto inicial izquierdo
41.92;> Despegue derecho
42.4;< Contacto inicial derecho
42.48;> Despegue izquierdo
42.93;< Contacto inicial izquierdo
43.01;> Despegue derecho
43.46;< Contacto inicial derecho
43.53;> Despegue izquierdo
44.03;< Contacto inicial izquierdo
44.09;> Despegue derecho
44.5;< Contacto inicial derecho
44.58;> Despegue izquierdo
45.05;< Contacto inicial izquierdo
45.12;> Despegue derecho
45.55;< Contacto inicial derecho
45.63;> Despegue izquierdo
46.13;< Contacto inicial izquierdo
46.19;> Despegue derecho
46.6;< Contacto inicial derecho
46.67;> Despegue izquierdo
47.14;< Contacto inicial izquierdo
47.21;> Despegue derecho
47.64;< Contacto inicial derecho
47.71;> Despegue izquierdo
48.22;< Contacto inicial izquierdo
48.27;> Despegue derecho
48.68;< Contacto inicial derecho
48.75;> Despegue izquierdo
49.23;< Contacto inicial izquierdo
49.3;> Despegue derecho
49.73;< Contacto inicial derecho
49.8;> Despegue izquierdo
50.31;< Contacto inicial izquierdo
50.36;> Despegue derecho
50.79;< Contacto inicial derecho
50.86;> Despegue izquierdo
51.37;< Contacto inicial izquierdo
51.42;> Despegue derecho
51.84;< Contacto inicial derecho
51.93;> Despegue izquierdo
52.4;< Contacto inicial izquierdo
52.48;> Despegue derecho
53.01;< Contacto inicial derecho
53.15;> Despegue izquierdo
54.38;< Contacto inicial derecho
54.44;> Despegue izquierdo
54.95;< Contacto inicial izquierdo
55.01;> Despegue derecho
55.44;< Contacto inicial derecho
55.52;> Despegue izquierdo
55.99;< Contacto inicial izquierdo
56.07;> Despegue derecho
56.5;< Contacto inicial derecho
56.58;> Despegue izquierdo
57.07;< Contacto inicial izquierdo
57.14;> Despegue derecho
57.56;< Contacto inicial derecho
57.64;> Despegue izquierdo
58.13;< Contacto inicial izquierdo
58.2;> Despegue derecho
58.63;< Contacto inicial derecho
58.71;> Despegue izquierdo
59.18;< Contacto inicial izquierdo
59.25;> Despegue derecho
59.68;< Contacto inicial derecho
59.76;> Despegue izquierdo
60.27;< Contacto inicial izquierdo
60.33;> Despegue derecho
60.75;< Contacto inicial derecho
60.83;> Despegue izquierdo
61.33;< Contacto inicial izquierdo
61.39;> Despegue derecho
61.81;< Contacto inicial derecho
61.89;> Despegue izquierdo
62.36;< Contacto inicial izquierdo
62.43;> Despegue derecho
62.87;< Contacto inicial derecho
62.94;> Despegue izquierdo
63.43;< Contacto inicial izquierdo
63.51;> Despegue derecho
63.95;< Contacto inicial derecho
64.03;> Despegue izquierdo
64.5;< Contacto inicial izquierdo
64.58;> Despegue derecho
65.01;< Contacto inicial derecho
65.1;> Despegue izquierdo
65.58;< Contacto inicial izquierdo
65.65;> Despegue derecho
66.14;< Contacto inicial derecho
66.26;> Despegue izquierdo
66.9;< Contacto inicial izquierdo
66.99;> Despegue derecho
