Tiempo;Evento
2.43;Posición inicial
4.56;< Contacto inicial derecho
4.63;> Despegue izquierdo
5.06;< Contacto inicial izquierdo
5.13;> Despegue derecho
5.56;< Contacto inicial derecho
5.64;> Despegue izquierdo
6.05;< Contacto inicial izquierdo
6.12;> Despegue derecho
6.54;< Contacto inicial derecho
6.63;> Despegue izquierdo
7.03;< Contacto inicial izquierdo
7.1;> Despegue derecho
7.52;< Contacto inicial derecho
7.61;> Despegue izquierdo
8.02;< Contacto inicial izquierdo
8.09;> Despegue derecho
8.49;< Contacto inicial derecho
8.58;> Despegue izquierdo
8.98;< Contacto inicial izquierdo
9.06;> Despegue derecho
9.47;< Contacto inicial derecho
9.56;> Despegue izquierdo
9.98;< Contacto inicial izquierdo
10.05;> Despegue derecho
10.46;< Contacto inicial derecho
10.55;> Despegue izquierdo
10.96;< Contacto inicial izquierdo
11.03;> Despegue derecho
11.44;< Contacto inicial derecho
11.54;> Despegue izquierdo
11.94;< Contacto inicial izquierdo
12.02;> Despegue derecho
12.44;< Contacto inicial derecho
12.53;> Despegue izquierdo
12.95;< Contacto inicial izquierdo
13.02;> Despegue derecho
13.43;< Contacto inicial derecho
13.53;> Despegue izquierdo
13.92;< Contacto inicial izquierdo
14;> Despegue derecho
14.39;< Contacto inicial derecho
14.52;> Despegue izquierdo
15.96;< Contacto inicial izquierdo
16;> Despegue derecho
16.5;< Contacto inicial derecho
16.57;> Despegue izquierdo
16.99;< Contacto inicial izquierdo
17.06;> Despegue derecho
17.48;< Contacto inicial derecho
17.56;> Despegue izquierdo
17.97;< Contacto inicial izquierdo
18.05;> Despegue derecho
18.48;< Contacto inicial derecho
18.56;> Despegue izquierdo
18.97;< Contacto inicial izquierdo
19.05;> Despegue derecho
19.47;< Contacto inicial derecho
19.55;> Despegue izquierdo
19.96;< Contacto inicial izquierdo
20.04;> Despegue derecho
20.45;< Contacto inicial derecho
20.53;> Despegue izquierdo
20.95;< Contacto inicial izquierdo
21.02;> Despegue derecho
21.42;< Contacto inicial derecho
21.5;> Despegue izquierdo
21.91;< Contacto inicial izquierdo
21.98;> Despegue derecho
22.4;< Contacto inicial derecho
22.48;> Despegue izquierdo
22.89;< Contacto inicial izquierdo
22.96;> Despegue derecho
23.37;< Contacto inicial derecho
23.45;> Despegue izquierdo
23.84;< Contacto inicial izquierdo
23.92;> Despegue derecho
24.32;< Contacto inicial derecho
24.4;> Despegue izquierdo
24.81;< Contacto inicial izquierdo
24.89;> Despegue derecho
25.29;< Contacto inicial derecho
25.38;> Despegue izquierdo
25.7;< Contacto inicial izquierdo
25.83;> Despegue derecho
26.13;< Contacto inicial derecho
26.25;> Despegue izquierdo
26.61;< Contacto inicial izquierdo
26.72;> Despegue derecho
27.29;< Contacto inicial derecho
27.35;> Despegue izquierdo
27.79;< Contacto inicial izquierdo
27.85;> Despegue derecho
28.26;< Contacto inicial derecho
28.33;> Despegue izquierdo
28.75;< Contacto inicial izquierdo
28.82;> Despegue derecho
29.22;< Contacto inicial derecho
29.3;> Despegue izquierdo
29.71;< Contacto inicial izquierdo
29.78;> Despegue derecho
30.18;< Contacto inicial derecho
30.26;> Despegue izquierdo
30.67;< Contacto inicial izquierdo
30.74;> Despegue derecho
31.15;< Contacto inicial derecho
31.23;> Despegue izquierdo
31.64;< Contacto inicial izquierdo
31.71;> Despegue derecho
32.12;< Contacto inicial derecho
32.21;> Despegue izquierdo
32.63;< Contacto inicial izquierdo
32.7;> Despegue derecho
33.09;< Contacto inicial derecho
33.17;> Despegue izquierdo
33.59;< Contacto inicial izquierdo
33.66;> Despegue derecho
34.06;< Contacto inicial derecho
34.15;> Despegue izquierdo
34.56;< Contacto inicial izquierdo
34.63;> Despegue derecho
35.04;< Contacto inicial derecho
35.13;> Despegue izquierdo
35.54;< Contacto inicial izquierdo
35.62;> Despegue derecho
36.02;< Contacto inicial derecho
36.11;> Despegue izquierdo
36.52;< Contacto inicial izquierdo
36.6;> Despegue derecho
36.92;< Contacto inicial derecho
37.06;> Despegue izquierdo
38.04;< Contacto inicial derecho
38.09;> Despegue izquierdo
38.6;< Contacto inicial izquierdo
38.66;> Despegue derecho
39.09;< Contacto inicial derecho
39.17;> Despegue izquierdo
39.59;< Contacto inicial izquierdo
39.66;> Despegue derecho
40.07;< Contacto inicial derecho
40.15;> Despegue izquierdo
40.55;< Contacto inicial izquierdo
40.63;> Despegue derecho
41.05;< Contacto inicial derecho
41.13;> Despegue izquierdo
41.54;< Contacto inicial izquierdo
41.61;> Despegue derecho
42.02;< Contacto inicial derecho
42.1;> Despegue izquierdo
42.5;< Contacto inicial izquierdo
42.57;> Despegue derecho
42.98;< Contacto inicial derecho
43.06;> Despegue izquierdo
43.45;< Contacto inicial izquierdo
43.53;> Despegue derecho
43.93;< Contacto inicial derecho
44.01;> Despegue izquierdo
44.42;< Contacto inicial izquierdo
44.49;> Despegue derecho
44.89;< Contacto inicial derecho
44.97;> Despegue izquierdo
45.37;< Contacto inicial izquierdo
45.44;> Despegue derecho
45.84;< Contacto inicial derecho
45.92;> Despegue izquierdo
46.32;< Contacto inicial izquierdo
46.4;> Despegue derecho
46.81;< Contacto inicial derecho
46.89;> Despegue izquierdo
47.3;< Contacto inicial izquierdo
47.38;> Despegue derecho
47.79;< Contacto inicial derecho
47.88;> Despegue izquierdo
48.16;< Contacto inicial izquierdo
48.32;> Despegue derecho
48.64;< Contacto inicial derecho
48.75;> Despegue izquierdo
49.24;< Contacto inicial izquierdo
49.3;> Despegue derecho
49.87;< Contacto inicial derecho
49.93;> Despegue izquierdo
50.35;< Contacto inicial izquierdo
50.41;> Despegue derecho
50.84;< Contacto inicial derecho
50.92;> Despegue izquierdo
51.32;< Contacto inicial izquierdo
51.39;> Despegue derecho
51.8;< Contacto inicial derecho
51.88;> Despegue izquierdo
52.28;< Contacto inicial izquierdo
52.35;> Despegue derecho
52.77;< Contacto inicial derecho
52.85;> Despegue izquierdo
