Tiempo;Evento
2.84;Posición inicial
4.78;< Contacto inicial derecho
4.84;> Despegue izquierdo
5.25;< Contacto inicial izquierdo
5.29;> Despegue derecho
5.68;< Contacto inicial derecho
5.74;> Despegue izquierdo
6.12;< Contacto inicial izquierdo
6.16;> Despegue derecho
6.54;< Contacto inicial derecho
6.6;> Despegue izquierdo
7;< Contacto inicial izquierdo
7.04;> Despegue derecho
7.42;< Contacto inicial derecho
7.48;> Despegue izquierdo
7.88;< Contacto inicial izquierdo
7.92;> Despegue derecho
8.3;< Contacto inicial derecho
8.36;> Despegue izquierdo
8.77;< Contacto inicial izquierdo
8.81;> Despegue derecho
9.19;< Contacto inicial derecho
9.26;> Despegue izquierdo
9.68;< Contacto inicial izquierdo
9.73;> Despegue derecho
10.12;< Contacto inicial derecho
10.18;> Despegue izquierdo
10.6;< Contacto inicial izquierdo
10.65;> Despegue derecho
11.04;< Contacto inicial derecho
11.11;> Despegue izquierdo
11.54;< Contacto inicial izquierdo
11.59;> Despegue derecho
12;< Contacto inicial derecho
12.07;> Despegue izquierdo
12.52;< Contacto inicial izquierdo
12.58;> Despegue derecho
12.99;< Contacto inicial derecho
13.07;> Despegue izquierdo
13.49;< Contacto inicial izquierdo
13.55;> Despegue derecho
13.97;< Contacto inicial derecho
14.05;> Despegue izquierdo
14.42;< Contacto inicial izquierdo
14.47;> Despegue derecho
14.57;< Contacto inicial derecho
14.76;> Despegue izquierdo
