Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.315787	0.632132	0.633867	0.314485	0.316815	0.633103	0.632753	0.313738	0.316454	0.63256	0.633364	0.313967	0.315134	0.632855	0.632952	0.315526	0.317619	0.632235	0.632589	0.315007	0.315662	0.633054	0.63353	0.313433	0.317373	0.632142	0.632076	0.316467	0.315724	0.633259	0.633757	0.312494	-0.223627	0.669319	0.228286	0.670738	-0.222631	0.66992	0.226717	0.671001	-0.224943	0.668954	0.227968	0.67077	0.669237	0.224438	0.671283	-0.226117	0.671629	0.217489	0.672603	-0.221849	0.669921	0.216792	0.673969	-0.223545	0.316977	0.626646	0.637131	0.317654
0.01	0.315753	0.632181	0.633849	0.314456	0.316724	0.633151	0.632793	0.313653	0.316447	0.632563	0.633364	0.313968	0.31512	0.632862	0.632962	0.315507	0.317587	0.632262	0.632579	0.315002	0.315639	0.633076	0.633518	0.313435	0.317381	0.632132	0.632067	0.316496	0.315659	0.633338	0.633728	0.31246	-0.223599	0.66937	0.228266	0.670703	-0.222617	0.669949	0.226676	0.67099	-0.22477	0.668981	0.227871	0.670834	0.669241	0.224472	0.671256	-0.226149	0.671571	0.217591	0.672572	-0.222022	0.669612	0.216887	0.674167	-0.223784	0.317058	0.62666	0.637088	0.317632
0.02	0.315733	0.632223	0.633828	0.314433	0.316618	0.633206	0.632838	0.313558	0.31642	0.632575	0.633369	0.313961	0.315098	0.632878	0.632953	0.315514	0.317568	0.632284	0.632561	0.315014	0.315635	0.633091	0.633495	0.313457	0.317393	0.632125	0.632056	0.316522	0.315593	0.633418	0.633694	0.312434	-0.223609	0.669412	0.228257	0.67066	-0.222629	0.669969	0.226651	0.670975	-0.224623	0.668997	0.227777	0.670899	0.669256	0.224476	0.67123	-0.226182	0.671511	0.217739	0.672523	-0.222207	0.669244	0.217092	0.67439	-0.224014	0.317133	0.626671	0.63706	0.317591
0.03	0.315722	0.632259	0.633807	0.314414	0.31656	0.633235	0.632858	0.313519	0.316381	0.632596	0.633377	0.313941	0.315083	0.632881	0.632955	0.315519	0.317533	0.632314	0.632556	0.314999	0.315628	0.633107	0.633469	0.313483	0.317409	0.632117	0.632044	0.316544	0.315527	0.633498	0.633658	0.312412	-0.223646	0.669447	0.228268	0.670609	-0.222681	0.66998	0.226649	0.670947	-0.224525	0.669024	0.227685	0.670936	0.66928	0.224474	0.671196	-0.226211	0.671466	0.217892	0.672465	-0.222369	0.668854	0.217366	0.674615	-0.224235	0.317227	0.626665	0.637033	0.317564
0.04	0.315731	0.632287	0.633784	0.314396	0.316508	0.63326	0.632868	0.3135	0.316339	0.632631	0.633369	0.31393	0.315079	0.632886	0.632948	0.315527	0.317501	0.632342	0.63255	0.314987	0.315618	0.633123	0.633444	0.313513	0.317418	0.632114	0.632036	0.316557	0.315478	0.633537	0.633645	0.312407	-0.223711	0.669472	0.228283	0.670558	-0.222747	0.669984	0.226665	0.670916	-0.22448	0.669059	0.227597	0.670946	0.669296	0.224494	0.671164	-0.226237	0.671424	0.218036	0.672416	-0.222501	0.668497	0.217702	0.674797	-0.224425	0.317301	0.626662	0.637003	0.317555
0.05	0.315747	0.632308	0.633763	0.314382	0.316482	0.63329	0.632866	0.313472	0.316294	0.632665	0.633365	0.313913	0.315072	0.632885	0.632948	0.315536	0.317494	0.632364	0.632525	0.314999	0.31562	0.633133	0.633414	0.313549	0.317409	0.632119	0.632034	0.31656	0.315431	0.633565	0.633641	0.312406	-0.223784	0.669487	0.228298	0.670513	-0.222818	0.669984	0.226698	0.67088	-0.224528	0.669095	0.22755	0.67091	0.669314	0.224538	0.671124	-0.226262	0.671389	0.218193	0.672367	-0.222601	0.668238	0.217936	0.674941	-0.224538	0.317344	0.626665	0.636977	0.317558
0.06	0.315743	0.632326	0.633756	0.314363	0.316452	0.633328	0.632862	0.313432	0.316249	0.632681	0.63337	0.313917	0.315073	0.632888	0.632934	0.315558	0.31751	0.632388	0.632489	0.31501	0.315631	0.63313	0.633379	0.313614	0.3174	0.632124	0.632035	0.316556	0.315411	0.63358	0.633637	0.312404	-0.223873	0.669486	0.228324	0.670475	-0.222905	0.669983	0.226745	0.670838	-0.224725	0.669109	0.227608	0.67081	0.669323	0.224608	0.671078	-0.226299	0.671376	0.218323	0.672323	-0.222645	0.668086	0.218072	0.675034	-0.224576	0.317362	0.626675	0.636948	0.317578
0.07	0.315718	0.632354	0.633758	0.314328	0.316395	0.633371	0.632851	0.313425	0.316238	0.632684	0.633358	0.313946	0.315096	0.632884	0.632913	0.315584	0.317532	0.632412	0.632437	0.315043	0.315671	0.633107	0.633342	0.313696	0.317397	0.632132	0.632035	0.316544	0.315418	0.633582	0.633632	0.312402	-0.223977	0.669477	0.228352	0.67044	-0.22299	0.669987	0.226784	0.670792	-0.224973	0.669114	0.227715	0.670686	0.669327	0.224682	0.671036	-0.226342	0.671371	0.21839	0.672312	-0.222627	0.668063	0.218228	0.675005	-0.224582	0.317351	0.6267	0.636916	0.317606
0.08	0.315682	0.632387	0.63376	0.314292	0.316378	0.63338	0.632829	0.313468	0.316239	0.632685	0.633334	0.313991	0.31512	0.632887	0.632889	0.315603	0.317554	0.632434	0.632378	0.315095	0.315723	0.633065	0.633321	0.313771	0.317387	0.632142	0.632037	0.31653	0.315441	0.633584	0.633622	0.312396	-0.224074	0.669467	0.228369	0.670412	-0.223049	0.670001	0.2268	0.670753	-0.225217	0.669107	0.227841	0.670568	0.669338	0.224732	0.670992	-0.226389	0.671376	0.218397	0.672321	-0.22258	0.668202	0.218415	0.674816	-0.224554	0.31731	0.626749	0.636883	0.317616
0.09	0.315635	0.632433	0.633755	0.314258	0.316358	0.63339	0.632802	0.313523	0.316258	0.632673	0.633316	0.314032	0.315152	0.632888	0.632863	0.315621	0.317577	0.63245	0.632335	0.315125	0.315747	0.633045	0.633312	0.313805	0.317385	0.632143	0.632038	0.316528	0.315476	0.633597	0.633602	0.312374	-0.224159	0.669455	0.228381	0.670392	-0.223088	0.670019	0.226804	0.67072	-0.225446	0.66908	0.227975	0.670473	0.669359	0.22474	0.67096	-0.226413	0.671393	0.218387	0.672331	-0.222506	0.668497	0.218608	0.674483	-0.224489	0.317252	0.626814	0.636847	0.317617
