Tiempo;Evento
0.84;< Contacto inicial izquierdo
0.9;> Despegue derecho
1.36;< Contacto inicial derecho
1.41;> Despegue izquierdo
1.92;< Contacto inicial izquierdo
1.98;> Despegue derecho
2.39;< Contacto inicial derecho
2.44;> Despegue izquierdo
2.89;Posición inicial
2.91;< Contacto inicial izquierdo
2.98;> Despegue derecho
3.36;< Contacto inicial derecho
3.42;> Despegue izquierdo
3.89;< Contacto inicial izquierdo
3.96;> Despegue derecho
4.35;< Contacto inicial derecho
4.41;> Despegue izquierdo
4.89;< Contacto inicial izquierdo
4.96;> Despegue derecho
5.35;< Contacto inicial derecho
5.41;> Despegue izquierdo
5.89;< Contacto inicial izquierdo
5.96;> Despegue derecho
6.35;< Contacto inicial derecho
6.42;> Despegue izquierdo
6.91;< Contacto inicial izquierdo
6.97;> Despegue derecho
7.34;< Contacto inicial derecho
7.4;> Despegue izquierdo
7.87;< Contacto inicial izquierdo
7.94;> Despegue derecho
8.33;< Contacto inicial derecho
8.39;> Despegue izquierdo
8.87;< Contacto inicial izquierdo
8.94;> Despegue derecho
9.32;< Contacto inicial derecho
9.38;> Despegue izquierdo
9.82;< Contacto inicial izquierdo
9.88;> Despegue derecho
10.25;< Contacto inicial derecho
10.31;> Despegue izquierdo
10.77;< Contacto inicial izquierdo
10.83;> Despegue derecho
11.21;< Contacto inicial derecho
11.27;> Despegue izquierdo
11.73;< Contacto inicial izquierdo
11.81;> Despegue derecho
12.19;< Contacto inicial derecho
12.33;> Despegue izquierdo
12.8;< Contacto inicial izquierdo
12.87;> Despegue derecho
14.26;< Contacto inicial izquierdo
14.29;> Despegue derecho
14.77;< Contacto inicial derecho
14.82;> Despegue izquierdo
15.31;< Contacto inicial izquierdo
15.36;> Despegue derecho
15.75;< Contacto inicial derecho
15.8;> Despegue izquierdo
16.23;< Contacto inicial izquierdo
16.29;> Despegue derecho
16.69;< Contacto inicial derecho
16.74;> Despegue izquierdo
17.19;< Contacto inicial izquierdo
17.26;> Despegue derecho
17.64;< Contacto inicial derecho
17.7;> Despegue izquierdo
18.11;< Contacto inicial izquierdo
18.17;> Despegue derecho
18.6;< Contacto inicial derecho
18.66;> Despegue izquierdo
19.11;< Contacto inicial izquierdo
19.18;> Despegue derecho
19.56;< Contacto inicial derecho
19.61;> Despegue izquierdo
20.05;< Contacto inicial izquierdo
20.11;> Despegue derecho
20.48;< Contacto inicial derecho
20.53;> Despegue izquierdo
20.97;< Contacto inicial izquierdo
21.03;> Despegue derecho
21.41;< Contacto inicial derecho
21.47;> Despegue izquierdo
21.92;< Contacto inicial izquierdo
21.99;> Despegue derecho
22.36;< Contacto inicial derecho
22.41;> Despegue izquierdo
22.86;< Contacto inicial izquierdo
22.92;> Despegue derecho
23.29;< Contacto inicial derecho
23.34;> Despegue izquierdo
23.79;< Contacto inicial izquierdo
23.85;> Despegue derecho
24.23;< Contacto inicial derecho
24.29;> Despegue izquierdo
24.74;< Contacto inicial izquierdo
24.81;> Despegue derecho
25.2;< Contacto inicial derecho
25.27;> Despegue izquierdo
25.72;< Contacto inicial izquierdo
25.99;> Despegue derecho
26.68;< Contacto inicial derecho
26.71;> Despegue izquierdo
27.29;< Contacto inicial izquierdo
27.34;> Despegue derecho
27.79;< Contacto inicial derecho
27.85;> Despegue izquierdo
28.32;< Contacto inicial izquierdo
28.38;> Despegue derecho
28.76;< Contacto inicial derecho
28.82;> Despegue izquierdo
29.27;< Contacto inicial izquierdo
29.34;> Despegue derecho
29.68;< Contacto inicial derecho
29.73;> Despegue izquierdo
30.21;< Contacto inicial izquierdo
30.27;> Despegue derecho
30.67;< Contacto inicial derecho
30.72;> Despegue izquierdo
31.19;< Contacto inicial izquierdo
31.26;> Despegue derecho
31.65;< Contacto inicial derecho
31.7;> Despegue izquierdo
32.14;< Contacto inicial izquierdo
32.2;> Despegue derecho
32.56;< Contacto inicial derecho
32.62;> Despegue izquierdo
33.05;< Contacto inicial izquierdo
33.12;> Despegue derecho
33.49;< Contacto inicial derecho
33.54;> Despegue izquierdo
34;< Contacto inicial izquierdo
34.07;> Despegue derecho
34.44;< Contacto inicial derecho
34.5;> Despegue izquierdo
34.94;< Contacto inicial izquierdo
35;> Despegue derecho
35.36;< Contacto inicial derecho
35.42;> Despegue izquierdo
35.85;< Contacto inicial izquierdo
35.92;> Despegue derecho
36.3;< Contacto inicial derecho
36.35;> Despegue izquierdo
36.8;< Contacto inicial izquierdo
36.87;> Despegue derecho
37.24;< Contacto inicial derecho
37.31;> Despegue izquierdo
37.78;< Contacto inicial izquierdo
37.87;> Despegue derecho
41.5;< Contacto inicial izquierdo
41.55;> Despegue derecho
41.97;< Contacto inicial derecho
42.02;> Despegue izquierdo
42.47;< Contacto inicial izquierdo
42.53;> Despegue derecho
42.91;< Contacto inicial derecho
42.97;> Despegue izquierdo
43.41;< Contacto inicial izquierdo
43.47;> Despegue derecho
43.85;< Contacto inicial derecho
43.91;> Despegue izquierdo
44.36;< Contacto inicial izquierdo
44.42;> Despegue derecho
44.8;< Contacto inicial derecho
44.86;> Despegue izquierdo
45.29;< Contacto inicial izquierdo
45.35;> Despegue derecho
45.72;< Contacto inicial derecho
45.78;> Despegue izquierdo
46.22;< Contacto inicial izquierdo
46.28;> Despegue derecho
46.66;< Contacto inicial derecho
46.72;> Despegue izquierdo
47.15;< Contacto inicial izquierdo
47.22;> Despegue derecho
47.6;< Contacto inicial derecho
47.66;> Despegue izquierdo
48.11;< Contacto inicial izquierdo
48.18;> Despegue derecho
48.54;< Contacto inicial derecho
48.6;> Despegue izquierdo
49.03;< Contacto inicial izquierdo
49.1;> Despegue derecho
49.47;< Contacto inicial derecho
49.52;> Despegue izquierdo
49.98;< Contacto inicial izquierdo
50.05;> Despegue derecho
50.43;< Contacto inicial derecho
50.49;> Despegue izquierdo
50.95;< Contacto inicial izquierdo
51.02;> Despegue derecho
51.45;< Contacto inicial derecho
51.54;> Despegue izquierdo
52.06;< Contacto inicial izquierdo
52.26;> Despegue derecho
54.93;< Contacto inicial izquierdo
54.99;> Despegue derecho
55.41;< Contacto inicial derecho
55.46;> Despegue izquierdo
55.93;< Contacto inicial izquierdo
55.99;> Despegue derecho
56.37;< Contacto inicial derecho
56.42;> Despegue izquierdo
56.86;< Contacto inicial izquierdo
56.92;> Despegue derecho
57.3;< Contacto inicial derecho
57.36;> Despegue izquierdo
57.8;< Contacto inicial izquierdo
57.86;> Despegue derecho
58.24;< Contacto inicial derecho
58.3;> Despegue izquierdo
58.74;< Contacto inicial izquierdo
58.8;> Despegue derecho
59.18;< Contacto inicial derecho
59.24;> Despegue izquierdo
59.68;< Contacto inicial izquierdo
59.75;> Despegue derecho
60.13;< Contacto inicial derecho
60.19;> Despegue izquierdo
60.63;< Contacto inicial izquierdo
60.7;> Despegue derecho
61.07;< Contacto inicial derecho
61.13;> Despegue izquierdo
