Tiempo,Flexo-extensión torso_X,Flexo-extensión torso_Y,Flexión lateral torso_X,Flexión lateral torso_Y,Rotación torso_X,Rotación torso_Y,Inclinación torso_X,Inclinación torso_Y
0.00000,0.00000,-0.88944,0.00000,-1.19702,0.00000,-0.84297,0.00000,1.49052
0.01000,0.01000,-0.91270,0.01000,-1.18474,0.01000,-0.84835,0.01000,1.49482
0.02001,0.02000,-0.94365,0.02000,-1.16801,0.02000,-0.85353,0.02000,1.50213
0.03001,0.03000,-0.98292,0.03000,-1.14638,0.03000,-0.85805,0.03000,1.51315
0.04001,0.04000,-1.03090,0.04000,-1.11952,0.04000,-0.86139,0.04000,1.52858
0.05002,0.05000,-1.08771,0.05000,-1.08724,0.05000,-0.86304,0.05000,1.54906
0.06002,0.06000,-1.15312,0.06000,-1.04954,0.06000,-0.86254,0.06000,1.57512
0.07002,0.07000,-1.22663,0.07000,-1.00660,0.07000,-0.85954,0.07000,1.60716
0.08003,0.08000,-1.30741,0.08000,-0.95875,0.08000,-0.85380,0.08000,1.64532
0.09003,0.09000,-1.39433,0.09000,-0.90652,0.09000,-0.84525,0.09000,1.68956
0.10004,0.10000,-1.48602,0.10000,-0.85052,0.10000,-0.83400,0.10000,1.73950
0.11004,0.11000,-1.58092,0.11000,-0.79150,0.11000,-0.82027,0.11000,1.79453
0.12004,0.12000,-1.67731,0.12000,-0.73024,0.12000,-0.80443,0.12000,1.85372
0.13005,0.13000,-1.77342,0.13000,-0.66758,0.13000,-0.78692,0.13000,1.91594
0.14005,0.14000,-1.86751,0.14000,-0.60435,0.14000,-0.76821,0.14000,1.97987
0.15005,0.15000,-1.95792,0.15000,-0.54133,0.15000,-0.74875,0.15000,2.04408
0.16006,0.16000,-2.04313,0.16000,-0.47929,0.16000,-0.72897,0.16000,2.10711
0.17006,0.17000,-2.12185,0.17000,-0.41894,0.17000,-0.70922,0.17000,2.16757
0.18006,0.18000,-2.19303,0.18000,-0.36093,0.18000,-0.68977,0.18000,2.22413
0.19007,0.19000,-2.25588,0.19000,-0.30583,0.19000,-0.67083,0.19000,2.27568
0.20007,0.20000,-2.30989,0.20000,-0.25414,0.20000,-0.65251,0.20000,2.32129
0.21007,0.21000,-2.35480,0.21000,-0.20631,0.21000,-0.63488,0.21000,2.36025
0.22008,0.22000,-2.39063,0.22000,-0.16268,0.22000,-0.61796,0.22000,2.39214
0.23008,0.23000,-2.41763,0.23000,-0.12351,0.23000,-0.60176,0.23000,2.41677
0.24008,0.24000,-2.43627,0.24000,-0.08896,0.24000,-0.58626,0.24000,2.43423
0.25009,0.25000,-2.44721,0.25000,-0.05910,0.25000,-0.57147,0.25000,2.44483
0.26009,0.26000,-2.45127,0.26000,-0.03390,0.26000,-0.55740,0.26000,2.44910
0.27009,0.27000,-2.44941,0.27000,-0.01322,0.27000,-0.54408,0.27000,2.44777
0.28010,0.28000,-2.44268,0.28000,0.00319,0.28000,-0.53149,0.28000,2.44169
0.29010,0.29000,-2.43215,0.29000,0.01564,0.29000,-0.51965,0.29000,2.43184
0.30010,0.30000,-2.41893,0.30000,0.02452,0.30000,-0.50852,0.30000,2.41921
0.31011,0.31000,-2.40407,0.31000,0.03030,0.31000,-0.49804,0.31000,2.40481
0.32011,0.32000,-2.38853,0.32000,0.03345,0.32000,-0.48815,0.32000,2.38960
0.33011,0.33000,-2.37317,0.33000,0.03451,0.33000,-0.47878,0.33000,2.37442
0.34012,0.34000,-2.35869,0.34000,0.03397,0.34000,-0.46986,0.34000,2.36000
0.35012,0.35000,-2.34561,0.35000,0.03234,0.35000,-0.46133,0.35000,2.34688
0.36012,0.36000,-2.33427,0.36000,0.03010,0.36000,-0.45317,0.36000,2.33542
0.37013,0.37000,-2.32481,0.37000,0.02767,0.37000,-0.44538,0.37000,2.32579
0.38013,0.38000,-2.31717,0.38000,0.02542,0.38000,-0.43798,0.38000,2.31796
