Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,4.08906,0.00000,2.54548,0.00000,-1.98871,0.00000,1.67892,0.00000,4.10994,0.00000,2.49288
0.01000,0.01000,4.07246,0.01000,2.51913,0.01000,-1.97287,0.01000,1.68121,0.01000,4.09278,0.01000,2.46697
0.02000,0.02000,4.05192,0.02000,2.48873,0.02000,-1.95454,0.02000,1.68424,0.02000,4.07159,0.02000,2.43715
0.03000,0.03000,4.02750,0.03000,2.45484,0.03000,-1.93415,0.03000,1.68802,0.03000,4.04643,0.03000,2.40399
0.04001,0.04000,3.99941,0.04000,2.41815,0.04000,-1.91229,0.04000,1.69255,0.04000,4.01753,0.04000,2.36817
0.05001,0.05000,3.96803,0.05000,2.37943,0.05000,-1.88964,0.05000,1.69779,0.05000,3.98526,0.05000,2.33045
0.06001,0.06000,3.93382,0.06000,2.33942,0.06000,-1.86694,0.06000,1.70365,0.06000,3.95011,0.06000,2.29157
0.07001,0.07000,3.89736,0.07000,2.29876,0.07000,-1.84492,0.07000,1.71004,0.07000,3.91265,0.07000,2.25215
0.08001,0.08000,3.85923,0.08000,2.25795,0.08000,-1.82426,0.08000,1.71681,0.08000,3.87346,0.08000,2.21267
0.09001,0.09000,3.82000,0.09000,2.21732,0.09000,-1.80554,0.09000,1.72382,0.09000,3.83314,0.09000,2.17345
0.10002,0.10000,3.78020,0.10000,2.17703,0.10000,-1.78923,0.10000,1.73090,0.10000,3.79220,0.10000,2.13460
0.11002,0.11000,3.74026,0.11000,2.13709,0.11000,-1.77566,0.11000,1.73786,0.11000,3.75109,0.11000,2.09613
0.12002,0.12000,3.70052,0.12000,2.09741,0.12000,-1.76502,0.12000,1.74452,0.12000,3.71015,0.12000,2.05791
0.13002,0.13000,3.66119,0.13000,2.05784,0.13000,-1.75732,0.13000,1.75067,0.13000,3.66961,0.13000,2.01977
0.14002,0.14000,3.62235,0.14000,2.01820,0.14000,-1.75246,0.14000,1.75611,0.14000,3.62956,0.14000,1.98152
0.15002,0.15000,3.58397,0.15000,1.97837,0.15000,-1.75016,0.15000,1.76064,0.15000,3.59000,0.15000,1.94302
0.16002,0.16000,3.54587,0.16000,1.93825,0.16000,-1.75003,0.16000,1.76411,0.16000,3.55075,0.16000,1.90419
0.17003,0.17000,3.50775,0.17000,1.89785,0.17000,-1.75155,0.17000,1.76638,0.17000,3.51156,0.17000,1.86501
0.18003,0.18000,3.46920,0.18000,1.85716,0.18000,-1.75407,0.18000,1.76737,0.18000,3.47205,0.18000,1.82551
0.19003,0.19000,3.42976,0.19000,1.81625,0.19000,-1.75685,0.19000,1.76710,0.19000,3.43178,0.19000,1.78574
0.20003,0.20000,3.38891,0.20000,1.77515,0.20000,-1.75909,0.20000,1.76565,0.20000,3.39025,0.20000,1.74574
0.21003,0.21000,3.34615,0.21000,1.73382,0.21000,-1.75997,0.21000,1.76319,0.21000,3.34699,0.21000,1.70550
0.22003,0.22000,3.30105,0.22000,1.69214,0.22000,-1.75867,0.22000,1.75997,0.22000,3.30155,0.22000,1.66490
0.23003,0.23000,3.25324,0.23000,1.64986,0.23000,-1.75447,0.23000,1.75627,0.23000,3.25359,0.23000,1.62368
0.24004,0.24000,3.20256,0.24000,1.60659,0.24000,-1.74670,0.24000,1.75237,0.24000,3.20291,0.24000,1.58146
0.25004,0.25000,3.14896,0.25000,1.56181,0.25000,-1.73490,0.25000,1.74850,0.25000,3.14948,0.25000,1.53771
0.26004,0.26000,3.09262,0.26000,1.51492,0.26000,-1.71873,0.26000,1.74483,0.26000,3.09342,0.26000,1.49183
0.27004,0.27000,3.03388,0.27000,1.46527,0.27000,-1.69810,0.27000,1.74143,0.27000,3.03504,0.27000,1.44314
0.28004,0.28000,2.97320,0.28000,1.41221,0.28000,-1.67312,0.28000,1.73824,0.28000,2.97480,0.28000,1.39099
0.29004,0.29000,2.91116,0.29000,1.35516,0.29000,-1.64416,0.29000,1.73506,0.29000,2.91321,0.29000,1.33479
0.30004,0.30000,2.84833,0.30000,1.29364,0.30000,-1.61175,0.30000,1.73158,0.30000,2.85083,0.30000,1.27404
0.31005,0.31000,2.78525,0.31000,1.22731,0.31000,-1.57663,0.31000,1.72737,0.31000,2.78817,0.31000,1.20840
0.32005,0.32000,2.72233,0.32000,1.15598,0.32000,-1.53961,0.32000,1.72188,0.32000,2.72563,0.32000,1.13769
0.33005,0.33000,2.65983,0.33000,1.07961,0.33000,-1.50155,0.33000,1.71455,0.33000,2.66345,0.33000,1.06187
0.34005,0.34000,2.59779,0.34000,0.99828,0.34000,-1.46329,0.34000,1.70478,0.34000,2.60168,0.34000,0.98104
0.35005,0.35000,2.53608,0.35000,0.91219,0.35000,-1.42554,0.35000,1.69201,0.35000,2.54019,0.35000,0.89541
0.36005,0.36000,2.47436,0.36000,0.82163,0.36000,-1.38888,0.36000,1.67580,0.36000,2.47864,0.36000,0.80528
0.37005,0.37000,2.41215,0.37000,0.72690,0.37000,-1.35372,0.37000,1.65585,0.37000,2.41657,0.37000,0.71099
0.38006,0.38000,2.34882,0.38000,0.62836,0.38000,-1.32026,0.38000,1.63204,0.38000,2.35337,0.38000,0.61292
0.39006,0.39000,2.28372,0.39000,0.52639,0.39000,-1.28852,0.39000,1.60444,0.39000,2.28839,0.39000,0.51145
0.40006,0.40000,2.21618,0.40000,0.42135,0.40000,-1.25836,0.40000,1.57337,0.40000,2.22097,0.40000,0.40698
0.41006,0.41000,2.14555,0.41000,0.31361,0.41000,-1.22951,0.41000,1.53930,0.41000,2.15048,0.41000,0.29989
0.42006,0.42000,2.07129,0.42000,0.20355,0.42000,-1.20158,0.42000,1.50289,0.42000,2.07638,0.42000,0.19057
0.43006,0.43000,1.99298,0.43000,0.09153,0.43000,-1.17412,0.43000,1.46492,0.43000,1.99824,0.43000,0.07940
0.44007,0.44000,1.91033,0.44000,-0.02207,0.44000,-1.14666,0.44000,1.42623,0.44000,1.91578,0.44000,-0.03325
0.45007,0.45000,1.82319,0.45000,-0.13687,0.45000,-1.11877,0.45000,1.38768,0.45000,1.82885,0.45000,-0.14698
0.46007,0.46000,1.73159,0.46000,-0.25243,0.46000,-1.09005,0.46000,1.35013,0.46000,1.73747,0.46000,-0.26137
0.47007,0.47000,1.63574,0.47000,-0.36830,0.47000,-1.06016,0.47000,1.31432,0.47000,1.64185,0.47000,-0.37598
0.48007,0.48000,1.53601,0.48000,-0.48400,0.48000,-1.02887,0.48000,1.28092,0.48000,1.54233,0.48000,-0.49034
0.49007,0.49000,1.43291,0.49000,-0.59901,0.49000,-0.99604,0.49000,1.25045,0.49000,1.43943,0.49000,-0.60394
0.50007,0.50000,1.32708,0.50000,-0.71284,0.50000,-0.96160,0.50000,1.22326,0.50000,1.33378,0.50000,-0.71630
0.51008,0.51000,1.21923,0.51000,-0.82504,0.51000,-0.92558,0.51000,1.19949,0.51000,1.22607,0.51000,-0.82699
0.52008,0.52000,1.11014,0.52000,-0.93522,0.52000,-0.88808,0.52000,1.17911,0.52000,1.11708,0.52000,-0.93566
0.53008,0.53000,1.00058,0.53000,-1.04308,0.53000,-0.84927,0.53000,1.16187,0.53000,1.00756,0.53000,-1.04202
0.54008,0.54000,0.89132,0.54000,-1.14844,0.54000,-0.80941,0.54000,1.14732,0.54000,0.89829,0.54000,-1.14589
0.55008,0.55000,0.78311,0.55000,-1.25113,0.55000,-0.76882,0.55000,1.13488,0.55000,0.79002,0.55000,-1.24715
0.56008,0.56000,0.67668,0.56000,-1.35103,0.56000,-0.72789,0.56000,1.12384,0.56000,0.68346,0.56000,-1.34569
0.57008,0.57000,0.57272,0.57000,-1.44797,0.57000,-0.68710,0.57000,1.11345,0.57000,0.57932,0.57000,-1.44135
