Tiempo;Evento
3.01;Posición inicial
5.43;< Contacto inicial derecho
5.48;> Despegue izquierdo
5.9;< Contacto inicial izquierdo
5.99;> Despegue derecho
6.44;< Contacto inicial derecho
6.51;> Despegue izquierdo
6.88;< Contacto inicial izquierdo
6.97;> Despegue derecho
7.39;< Contacto inicial derecho
7.46;> Despegue izquierdo
7.84;< Contacto inicial izquierdo
7.92;> Despegue derecho
8.34;< Contacto inicial derecho
8.41;> Despegue izquierdo
8.81;< Contacto inicial izquierdo
8.89;> Despegue derecho
9.3;< Contacto inicial derecho
9.37;> Despegue izquierdo
9.77;< Contacto inicial izquierdo
9.86;> Despegue derecho
10.27;< Contacto inicial derecho
10.34;> Despegue izquierdo
10.74;< Contacto inicial izquierdo
10.83;> Despegue derecho
11.25;< Contacto inicial derecho
11.32;> Despegue izquierdo
11.72;< Contacto inicial izquierdo
11.81;> Despegue derecho
12.21;< Contacto inicial derecho
12.28;> Despegue izquierdo
12.69;< Contacto inicial izquierdo
12.78;> Despegue derecho
13.19;< Contacto inicial derecho
13.27;> Despegue izquierdo
13.67;< Contacto inicial izquierdo
13.76;> Despegue derecho
14.17;< Contacto inicial derecho
14.25;> Despegue izquierdo
14.65;< Contacto inicial izquierdo
14.74;> Despegue derecho
15.15;< Contacto inicial derecho
15.23;> Despegue izquierdo
15.64;< Contacto inicial izquierdo
15.75;> Despegue derecho
16.47;< Contacto inicial izquierdo
16.62;> Despegue derecho
17.28;< Contacto inicial derecho
17.33;> Despegue izquierdo
17.69;< Contacto inicial izquierdo
17.77;> Despegue derecho
18.24;< Contacto inicial derecho
18.3;> Despegue izquierdo
18.67;< Contacto inicial izquierdo
18.75;> Despegue derecho
19.19;< Contacto inicial derecho
19.26;> Despegue izquierdo
19.64;< Contacto inicial izquierdo
19.73;> Despegue derecho
20.17;< Contacto inicial derecho
20.24;> Despegue izquierdo
20.64;< Contacto inicial izquierdo
20.73;> Despegue derecho
21.15;< Contacto inicial derecho
21.22;> Despegue izquierdo
21.62;< Contacto inicial izquierdo
21.71;> Despegue derecho
22.12;< Contacto inicial derecho
22.19;> Despegue izquierdo
22.6;< Contacto inicial izquierdo
22.69;> Despegue derecho
23.1;< Contacto inicial derecho
23.17;> Despegue izquierdo
23.57;< Contacto inicial izquierdo
23.66;> Despegue derecho
24.07;< Contacto inicial derecho
24.14;> Despegue izquierdo
24.55;< Contacto inicial izquierdo
24.64;> Despegue derecho
25.07;< Contacto inicial derecho
25.14;> Despegue izquierdo
25.57;< Contacto inicial izquierdo
25.66;> Despegue derecho
26.08;< Contacto inicial derecho
26.15;> Despegue izquierdo
26.57;< Contacto inicial izquierdo
26.66;> Despegue derecho
27.05;< Contacto inicial derecho
27.12;> Despegue izquierdo
27.44;< Contacto inicial izquierdo
27.55;> Despegue derecho
28.18;< Contacto inicial derecho
28.22;> Despegue izquierdo
28.68;< Contacto inicial izquierdo
28.74;> Despegue derecho
29.23;< Contacto inicial derecho
29.29;> Despegue izquierdo
29.65;< Contacto inicial izquierdo
29.73;> Despegue derecho
30.17;< Contacto inicial derecho
30.23;> Despegue izquierdo
30.61;< Contacto inicial izquierdo
30.69;> Despegue derecho
31.11;< Contacto inicial derecho
31.18;> Despegue izquierdo
31.57;< Contacto inicial izquierdo
31.66;> Despegue derecho
32.07;< Contacto inicial derecho
32.14;> Despegue izquierdo
32.55;< Contacto inicial izquierdo
32.63;> Despegue derecho
33.04;< Contacto inicial derecho
33.11;> Despegue izquierdo
33.5;< Contacto inicial izquierdo
33.59;> Despegue derecho
34;< Contacto inicial derecho
34.07;> Despegue izquierdo
34.47;< Contacto inicial izquierdo
34.56;> Despegue derecho
34.96;< Contacto inicial derecho
35.03;> Despegue izquierdo
35.44;< Contacto inicial izquierdo
35.53;> Despegue derecho
35.93;< Contacto inicial derecho
36;> Despegue izquierdo
36.41;< Contacto inicial izquierdo
36.51;> Despegue derecho
36.91;< Contacto inicial derecho
36.98;> Despegue izquierdo
37.41;< Contacto inicial izquierdo
37.5;> Despegue derecho
37.9;< Contacto inicial derecho
37.98;> Despegue izquierdo
38.39;< Contacto inicial izquierdo
38.5;> Despegue derecho
39.34;< Contacto inicial izquierdo
39.47;> Despegue derecho
40.09;< Contacto inicial derecho
40.14;> Despegue izquierdo
40.52;< Contacto inicial izquierdo
40.6;> Despegue derecho
41.04;< Contacto inicial derecho
41.1;> Despegue izquierdo
41.49;< Contacto inicial izquierdo
41.58;> Despegue derecho
41.99;< Contacto inicial derecho
42.05;> Despegue izquierdo
42.46;< Contacto inicial izquierdo
42.55;> Despegue derecho
42.96;< Contacto inicial derecho
43.02;> Despegue izquierdo
43.43;< Contacto inicial izquierdo
43.53;> Despegue derecho
43.91;< Contacto inicial derecho
43.97;> Despegue izquierdo
44.39;< Contacto inicial izquierdo
44.49;> Despegue derecho
44.86;< Contacto inicial derecho
44.93;> Despegue izquierdo
45.35;< Contacto inicial izquierdo
45.45;> Despegue derecho
45.83;< Contacto inicial derecho
45.9;> Despegue izquierdo
46.33;< Contacto inicial izquierdo
46.42;> Despegue derecho
46.8;< Contacto inicial derecho
46.86;> Despegue izquierdo
47.29;< Contacto inicial izquierdo
47.39;> Despegue derecho
47.76;< Contacto inicial derecho
47.82;> Despegue izquierdo
48.26;< Contacto inicial izquierdo
48.36;> Despegue derecho
48.73;< Contacto inicial derecho
48.8;> Despegue izquierdo
49.24;< Contacto inicial izquierdo
49.34;> Despegue derecho
49.65;< Contacto inicial derecho
49.73;> Despegue izquierdo
50.14;< Contacto inicial izquierdo
50.26;> Despegue derecho
50.79;< Contacto inicial derecho
50.82;> Despegue izquierdo
51.35;< Contacto inicial izquierdo
51.42;> Despegue derecho
51.86;< Contacto inicial derecho
51.92;> Despegue izquierdo
52.32;< Contacto inicial izquierdo
52.41;> Despegue derecho
52.8;< Contacto inicial derecho
52.87;> Despegue izquierdo
53.29;< Contacto inicial izquierdo
53.38;> Despegue derecho
53.77;< Contacto inicial derecho
53.83;> Despegue izquierdo
54.26;< Contacto inicial izquierdo
54.36;> Despegue derecho
54.74;< Contacto inicial derecho
54.81;> Despegue izquierdo
55.23;< Contacto inicial izquierdo
55.33;> Despegue derecho
55.68;< Contacto inicial derecho
55.76;> Despegue izquierdo
56.2;< Contacto inicial izquierdo
56.3;> Despegue derecho
56.65;< Contacto inicial derecho
56.73;> Despegue izquierdo
57.19;< Contacto inicial izquierdo
57.28;> Despegue derecho
57.63;< Contacto inicial derecho
57.71;> Despegue izquierdo
58.15;< Contacto inicial izquierdo
58.25;> Despegue derecho
58.6;< Contacto inicial derecho
58.68;> Despegue izquierdo
59.13;< Contacto inicial izquierdo
59.23;> Despegue derecho
59.55;< Contacto inicial derecho
59.64;> Despegue izquierdo
60.12;< Contacto inicial izquierdo
60.22;> Despegue derecho
60.5;< Contacto inicial derecho
60.6;> Despegue izquierdo
61.08;< Contacto inicial izquierdo
61.22;> Despegue derecho
62.19;< Contacto inicial izquierdo
62.27;> Despegue derecho
62.74;< Contacto inicial derecho
62.79;> Despegue izquierdo
63.21;< Contacto inicial izquierdo
63.3;> Despegue derecho
63.7;< Contacto inicial derecho
63.76;> Despegue izquierdo
64.17;< Contacto inicial izquierdo
64.27;> Despegue derecho
64.65;< Contacto inicial derecho
64.71;> Despegue izquierdo
65.14;< Contacto inicial izquierdo
65.24;> Despegue derecho
65.53;< Contacto inicial derecho
65.64;> Despegue izquierdo
66.11;< Contacto inicial izquierdo
66.3;> Despegue derecho
