Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.345389	0.614078	0.619241	0.346634	0.345147	0.614984	0.619375	0.345026	0.346129	0.615271	0.618211	0.345618	0.346391	0.616503	0.616343	0.346495	0.346434	0.613371	0.618666	0.347869	0.346032	0.614444	0.618701	0.346309	0.348009	0.616107	0.616068	0.346067	0.350017	0.609575	0.620251	0.348131	-0.18578	0.679515	0.195082	0.682414	-0.182209	0.681304	0.191207	0.682689	-0.1854	0.681193	0.193151	0.681393	0.680231	0.185109	0.682741	-0.192055	0.68059	0.188761	0.68034	-0.195715	0.678848	0.185669	0.680691	-0.203351	0.353473	0.607985	0.618229	0.351005
0.01	0.345395	0.61408	0.619231	0.346642	0.345143	0.614977	0.619397	0.345003	0.346148	0.615265	0.618208	0.345616	0.346385	0.616514	0.616347	0.346474	0.346425	0.613362	0.618692	0.347846	0.346031	0.614476	0.618687	0.346277	0.348048	0.616089	0.616046	0.346099	0.349992	0.609645	0.620229	0.348072	-0.185657	0.679586	0.195021	0.682394	-0.182196	0.681299	0.191198	0.6827	-0.185486	0.68116	0.193124	0.68141	0.680235	0.185168	0.682707	-0.192101	0.680565	0.188915	0.680309	-0.19576	0.678836	0.185791	0.680683	-0.203305	0.353524	0.607949	0.618249	0.350979
0.02	0.345397	0.614063	0.619248	0.346639	0.345151	0.614949	0.61942	0.345003	0.346154	0.615277	0.618196	0.345608	0.346362	0.616534	0.616353	0.346451	0.346436	0.613352	0.618706	0.347828	0.346017	0.614517	0.618676	0.346238	0.348085	0.616072	0.616026	0.346126	0.349966	0.609701	0.62022	0.348015	-0.185582	0.679652	0.194978	0.682361	-0.182164	0.681292	0.19119	0.682718	-0.185516	0.681138	0.193048	0.681444	0.680244	0.185243	0.682666	-0.192147	0.680527	0.189084	0.680281	-0.195827	0.678817	0.185924	0.680674	-0.203278	0.353564	0.607921	0.618271	0.35095
0.03	0.345397	0.61405	0.619266	0.346632	0.345174	0.614918	0.619429	0.345018	0.346169	0.615293	0.618172	0.345607	0.346339	0.616551	0.616366	0.34642	0.346446	0.613349	0.618714	0.347809	0.346005	0.614556	0.61867	0.346193	0.348117	0.616054	0.616011	0.346154	0.349939	0.609753	0.620218	0.347956	-0.185576	0.679703	0.194983	0.68231	-0.18212	0.68128	0.191182	0.682744	-0.185492	0.68112	0.19297	0.681492	0.68026	0.185313	0.682625	-0.192169	0.680478	0.189247	0.680263	-0.195902	0.678768	0.186034	0.680701	-0.203251	0.353597	0.607894	0.618297	0.350918
0.04	0.345398	0.614029	0.619286	0.346631	0.345189	0.614905	0.619427	0.345032	0.346182	0.615319	0.618144	0.3456	0.346322	0.616565	0.616382	0.346385	0.346455	0.613362	0.618716	0.347774	0.345993	0.614595	0.618665	0.346143	0.348141	0.616034	0.615998	0.346188	0.349909	0.609813	0.620209	0.347896	-0.185564	0.679733	0.195009	0.682276	-0.182089	0.681274	0.191189	0.682756	-0.18546	0.681112	0.192907	0.681526	0.68027	0.185374	0.682597	-0.192173	0.680443	0.189385	0.680244	-0.195956	0.678735	0.186103	0.68072	-0.203237	0.353609	0.60788	0.61832	0.350889
0.05	0.345404	0.614011	0.619307	0.34662	0.345184	0.614914	0.619418	0.345037	0.346194	0.615346	0.618119	0.345583	0.346308	0.616578	0.616395	0.346353	0.346463	0.61338	0.618715	0.347736	0.345973	0.61464	0.618664	0.346085	0.348161	0.616017	0.615985	0.34622	0.349872	0.609883	0.6202	0.347826	-0.185584	0.67975	0.195036	0.682246	-0.182068	0.681268	0.191204	0.682764	-0.18543	0.681109	0.192856	0.681552	0.680258	0.185465	0.682579	-0.19219	0.68043	0.189486	0.680219	-0.195992	0.678715	0.186114	0.680729	-0.203261	0.353575	0.607901	0.618347	0.350839
0.06	0.345416	0.613984	0.61933	0.346616	0.345186	0.614933	0.619403	0.345029	0.346193	0.615367	0.618107	0.345568	0.346287	0.616591	0.616408	0.346326	0.346463	0.613399	0.618723	0.347689	0.345953	0.61467	0.618665	0.346052	0.348187	0.615992	0.615978	0.346252	0.349832	0.60994	0.620198	0.347772	-0.185598	0.679754	0.195081	0.682225	-0.182083	0.681251	0.19124	0.682766	-0.185389	0.681123	0.19283	0.681557	0.680221	0.185532	0.682594	-0.192203	0.680436	0.189512	0.680199	-0.196013	0.678729	0.18607	0.680711	-0.203316	0.35351	0.607937	0.618375	0.350792
0.07	0.345447	0.613977	0.619307	0.346638	0.345164	0.614983	0.619376	0.345008	0.346181	0.61538	0.61811	0.345552	0.346256	0.616604	0.616427	0.346301	0.346452	0.613415	0.618728	0.347661	0.345951	0.614689	0.618647	0.346051	0.34821	0.615975	0.615963	0.346286	0.349799	0.610002	0.620186	0.347718	-0.185622	0.679736	0.195148	0.682218	-0.182133	0.681229	0.191309	0.682756	-0.185385	0.681136	0.192872	0.681533	0.680178	0.185596	0.682614	-0.192222	0.680454	0.18948	0.680187	-0.196022	0.67874	0.185958	0.680731	-0.203315	0.353445	0.607961	0.618398	0.350776
0.08	0.345474	0.613956	0.619291	0.346676	0.345137	0.615042	0.619368	0.344945	0.346132	0.615401	0.618142	0.345506	0.346221	0.616622	0.61644	0.346279	0.346466	0.613418	0.618726	0.347646	0.345977	0.614689	0.618619	0.346075	0.348251	0.615949	0.615949	0.346316	0.349772	0.610062	0.620166	0.347675	-0.185701	0.679689	0.195273	0.682207	-0.182218	0.681203	0.191395	0.682735	-0.185416	0.681141	0.19298	0.681488	0.680135	0.185664	0.682629	-0.192256	0.680474	0.189409	0.680191	-0.19601	0.678759	0.185821	0.68076	-0.203278	0.353386	0.607965	0.61842	0.35079
0.09	0.345513	0.61394	0.619265	0.346712	0.345113	0.615114	0.619374	0.34483	0.346096	0.615415	0.618176	0.345455	0.346195	0.616635	0.616452	0.346263	0.346508	0.613394	0.618716	0.347665	0.346008	0.614685	0.618594	0.346096	0.34829	0.615929	0.615926	0.346353	0.349757	0.610096	0.620161	0.34764	-0.185795	0.679651	0.195386	0.682187	-0.182327	0.681182	0.191456	0.682709	-0.185433	0.681144	0.193157	0.681431	0.680092	0.185729	0.682647	-0.192282	0.680493	0.1893	0.680217	-0.195959	0.678792	0.18572	0.680764	-0.203249	0.35332	0.607973	0.618439	0.350809
