Tiempo;Evento
2.46;Posición inicial
5.98;< Contacto inicial izquierdo
6.04;> Despegue derecho
6.55;< Contacto inicial derecho
6.6;> Despegue izquierdo
7.07;< Contacto inicial izquierdo
7.14;> Despegue derecho
7.59;< Contacto inicial derecho
7.64;> Despegue izquierdo
8.1;< Contacto inicial izquierdo
8.16;> Despegue derecho
8.59;< Contacto inicial derecho
8.64;> Despegue izquierdo
9.08;< Contacto inicial izquierdo
9.15;> Despegue derecho
9.59;< Contacto inicial derecho
9.64;> Despegue izquierdo
10.1;< Contacto inicial izquierdo
10.17;> Despegue derecho
10.6;< Contacto inicial derecho
10.66;> Despegue izquierdo
11.13;< Contacto inicial izquierdo
11.2;> Despegue derecho
11.62;< Contacto inicial derecho
11.67;> Despegue izquierdo
12.12;< Contacto inicial izquierdo
12.19;> Despegue derecho
12.6;< Contacto inicial derecho
12.65;> Despegue izquierdo
13.12;< Contacto inicial izquierdo
13.2;> Despegue derecho
13.61;< Contacto inicial derecho
13.66;> Despegue izquierdo
14.16;< Contacto inicial izquierdo
14.23;> Despegue derecho
14.66;< Contacto inicial derecho
14.71;> Despegue izquierdo
15.17;< Contacto inicial izquierdo
15.24;> Despegue derecho
15.7;< Contacto inicial derecho
15.75;> Despegue izquierdo
16.22;< Contacto inicial izquierdo
16.29;> Despegue derecho
16.73;< Contacto inicial derecho
16.79;> Despegue izquierdo
17.26;< Contacto inicial izquierdo
17.33;> Despegue derecho
17.77;< Contacto inicial derecho
17.83;> Despegue izquierdo
18.28;< Contacto inicial izquierdo
18.36;> Despegue derecho
18.83;< Contacto inicial derecho
18.89;> Despegue izquierdo
19.35;< Contacto inicial izquierdo
19.44;> Despegue derecho
19.9;< Contacto inicial derecho
20;> Despegue izquierdo
21.09;< Contacto inicial derecho
21.11;> Despegue izquierdo
21.56;< Contacto inicial izquierdo
21.63;> Despegue derecho
22.17;< Contacto inicial derecho
22.23;> Despegue izquierdo
22.67;< Contacto inicial izquierdo
22.74;> Despegue derecho
23.22;< Contacto inicial derecho
23.28;> Despegue izquierdo
