Tiempo;Evento
2.2;Posición inicial
4.27;< Contacto inicial derecho
4.31;> Despegue izquierdo
4.71;< Contacto inicial izquierdo
4.76;> Despegue derecho
5.11;< Contacto inicial derecho
5.16;> Despegue izquierdo
5.51;< Contacto inicial izquierdo
5.58;> Despegue derecho
5.66;< Contacto inicial derecho
5.85;> Despegue izquierdo
6.36;< Contacto inicial izquierdo
6.43;> Despegue derecho
6.79;< Contacto inicial derecho
6.83;> Despegue izquierdo
7.2;< Contacto inicial izquierdo
7.27;> Despegue derecho
7.61;< Contacto inicial derecho
7.65;> Despegue izquierdo
8.02;< Contacto inicial izquierdo
8.09;> Despegue derecho
8.44;< Contacto inicial derecho
8.48;> Despegue izquierdo
8.84;< Contacto inicial izquierdo
8.91;> Despegue derecho
9.26;< Contacto inicial derecho
9.31;> Despegue izquierdo
9.67;< Contacto inicial izquierdo
9.74;> Despegue derecho
10.09;< Contacto inicial derecho
10.14;> Despegue izquierdo
10.49;< Contacto inicial izquierdo
10.56;> Despegue derecho
10.67;< Contacto inicial derecho
10.84;> Despegue izquierdo
11.34;< Contacto inicial izquierdo
11.41;> Despegue derecho
11.75;< Contacto inicial derecho
11.8;> Despegue izquierdo
12.18;< Contacto inicial izquierdo
12.26;> Despegue derecho
12.37;< Contacto inicial derecho
12.53;> Despegue izquierdo
13.03;< Contacto inicial izquierdo
13.1;> Despegue derecho
13.21;< Contacto inicial derecho
13.37;> Despegue izquierdo
13.87;< Contacto inicial izquierdo
13.95;> Despegue derecho
14.06;< Contacto inicial derecho
14.22;> Despegue izquierdo
14.46;< Contacto inicial izquierdo
14.66;> Despegue derecho
15.15;< Contacto inicial derecho
15.19;> Despegue izquierdo
15.59;< Contacto inicial izquierdo
15.71;> Despegue derecho
16.16;< Contacto inicial derecho
16.2;> Despegue izquierdo
17.22;< Contacto inicial izquierdo
17.46;> Despegue derecho
18.18;< Contacto inicial izquierdo
18.32;> Despegue derecho
