Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.544813	-0.449275	-0.449558	0.547018	0.544847	-0.449963	-0.450166	0.545918	0.544965	-0.450269	-0.449738	0.545899	0.545334	-0.451513	-0.452562	0.542157	0.544644	-0.449924	-0.449926	0.54635	0.544278	-0.45166	-0.450526	0.544785	0.545494	-0.450258	-0.452027	0.543486	0.543342	-0.451539	-0.450072	0.546193	0.704118	0.0651122	-0.703757	0.0685839	0.704266	0.0729191	-0.70284	0.0686182	-0.688216	-0.100437	0.714904	-0.0719991	0.0666006	-0.70368	0.0657306	0.704328	0.0517463	-0.706469	0.0574903	0.703505	-0.00345534	-0.730996	0.0457266	0.68084	0.554553	-0.443897	-0.439944	0.549432
0.01	0.544766	-0.449243	-0.449611	0.547047	0.544875	-0.449865	-0.450083	0.546039	0.545008	-0.450186	-0.449752	0.545914	0.545325	-0.451488	-0.45259	0.542164	0.544597	-0.44988	-0.450007	0.546366	0.544205	-0.451674	-0.450589	0.544795	0.5455	-0.450248	-0.452055	0.543464	0.54346	-0.451141	-0.450197	0.546302	0.704261	0.0647573	-0.703668	0.0683748	0.704364	0.072307	-0.702846	0.0681911	-0.688105	-0.0999409	0.715096	-0.0718363	0.0667642	-0.703653	0.0661551	0.7043	0.0515701	-0.706683	0.0570068	0.703342	-0.00279084	-0.729391	0.0452176	0.682595	0.554373	-0.444096	-0.439927	0.549466
0.02	0.544688	-0.449199	-0.449683	0.547101	0.544909	-0.449771	-0.449987	0.54616	0.545021	-0.450126	-0.44979	0.54592	0.545308	-0.451483	-0.452606	0.542172	0.544563	-0.449822	-0.450065	0.5464	0.544169	-0.451657	-0.450621	0.544818	0.545504	-0.450243	-0.452091	0.543433	0.543543	-0.450731	-0.450347	0.546435	0.704387	0.0645232	-0.703586	0.0681375	0.704456	0.0718188	-0.702833	0.0678909	-0.687969	-0.0995095	0.715286	-0.071854	0.0669539	-0.703676	0.0665773	0.70422	0.0519103	-0.706959	0.0567898	0.703057	-0.00282091	-0.726639	0.0445941	0.685565	0.554211	-0.444285	-0.439908	0.549492
0.03	0.544596	-0.449148	-0.449764	0.547169	0.54494	-0.449672	-0.449925	0.546262	0.545013	-0.450078	-0.449838	0.545927	0.545277	-0.451469	-0.452637	0.542189	0.544539	-0.44977	-0.450081	0.546454	0.544166	-0.451619	-0.450633	0.544842	0.545515	-0.450228	-0.452128	0.543404	0.543599	-0.450333	-0.450516	0.546567	0.704481	0.0644106	-0.703525	0.0679075	0.704541	0.0714676	-0.702798	0.0677429	-0.687806	-0.099165	0.715467	-0.0720844	0.0670917	-0.703741	0.0669302	0.704108	0.0527973	-0.707247	0.0568394	0.702697	-0.00271593	-0.723592	0.0444994	0.688786	0.554087	-0.444432	-0.439897	0.549507
0.04	0.544497	-0.449115	-0.449838	0.547234	0.544922	-0.449597	-0.449934	0.546334	0.54499	-0.450036	-0.449894	0.545938	0.545218	-0.451474	-0.452692	0.542197	0.544538	-0.449727	-0.450046	0.546519	0.544137	-0.451591	-0.450651	0.544879	0.545502	-0.450226	-0.452173	0.543382	0.543608	-0.449994	-0.450693	0.546692	0.704515	0.0644439	-0.703507	0.0677119	0.7046	0.071285	-0.702754	0.0677784	-0.687651	-0.0989297	0.715608	-0.0724894	0.0671581	-0.703818	0.0671815	0.704	0.0540957	-0.707485	0.0570262	0.702344	-0.00206081	-0.720756	0.0449997	0.691724	0.553992	-0.444521	-0.439905	0.549525
0.05	0.544412	-0.4491	-0.449901	0.547279	0.544869	-0.449566	-0.450021	0.546341	0.544943	-0.449991	-0.449965	0.545964	0.54515	-0.451481	-0.452759	0.542204	0.544551	-0.449673	-0.450024	0.546568	0.544103	-0.451541	-0.450653	0.544953	0.545429	-0.450269	-0.452214	0.543386	0.543566	-0.449758	-0.450859	0.54679	0.704476	0.064626	-0.703536	0.0676279	0.704613	0.0712845	-0.702716	0.0680373	-0.687512	-0.0988112	0.715703	-0.0730293	0.067184	-0.703872	0.0673005	0.703933	0.0556011	-0.707618	0.0571875	0.702079	-0.00122514	-0.718248	0.0456819	0.694284	0.553931	-0.444519	-0.439953	0.549549
0.06	0.544347	-0.44911	-0.449942	0.547302	0.544801	-0.449572	-0.450132	0.546314	0.544882	-0.449944	-0.450056	0.545989	0.545067	-0.451487	-0.45283	0.542223	0.54455	-0.449633	-0.450046	0.546583	0.544118	-0.451431	-0.450613	0.545064	0.545303	-0.450347	-0.452251	0.543417	0.543471	-0.449612	-0.451009	0.54688	0.704372	0.0649391	-0.703606	0.0676831	0.704584	0.0715144	-0.70268	0.0684626	-0.687413	-0.0988095	0.715734	-0.0736577	0.0671719	-0.703861	0.0672942	0.703945	0.0569612	-0.707631	0.0572066	0.701956	-0.000777622	-0.716323	0.0463467	0.696228	0.553904	-0.444427	-0.440044	0.549579
0.07	0.544296	-0.449136	-0.44996	0.547316	0.544732	-0.449592	-0.45023	0.546284	0.544808	-0.449914	-0.450158	0.546003	0.54498	-0.451492	-0.452912	0.542238	0.544543	-0.449583	-0.45011	0.54658	0.544144	-0.4513	-0.450577	0.545176	0.545146	-0.450443	-0.452289	0.543462	0.543328	-0.449561	-0.451147	0.546952	0.704204	0.0653691	-0.703719	0.0678418	0.704528	0.0719251	-0.702643	0.0689887	-0.687352	-0.0988692	0.715717	-0.0743008	0.0671268	-0.703762	0.0671619	0.704061	0.0577098	-0.707522	0.0570331	0.702018	-0.000751485	-0.71506	0.0471023	0.697474	0.553888	-0.444258	-0.440169	0.54963
0.08	0.544233	-0.449177	-0.449988	0.547322	0.544654	-0.449612	-0.450336	0.546259	0.544719	-0.449901	-0.45026	0.546018	0.544889	-0.451508	-0.452988	0.542252	0.544507	-0.449545	-0.450182	0.546587	0.544148	-0.451194	-0.450577	0.545259	0.544986	-0.450533	-0.45233	0.543514	0.54316	-0.449625	-0.451257	0.546975	0.703994	0.065862	-0.703861	0.0680766	0.704457	0.0724397	-0.702605	0.0695684	-0.68733	-0.0989902	0.715659	-0.0749012	0.0671	-0.703565	0.0668647	0.704289	0.057629	-0.707329	0.0567084	0.702246	-0.000922971	-0.714426	0.047688	0.698084	0.553873	-0.44405	-0.440314	0.549698
0.09	0.544157	-0.449215	-0.450043	0.547321	0.544539	-0.449653	-0.45046	0.546238	0.544631	-0.449897	-0.450342	0.546042	0.544818	-0.451511	-0.453021	0.542295	0.544454	-0.449527	-0.450237	0.54661	0.544148	-0.45111	-0.450575	0.54533	0.544828	-0.450612	-0.452374	0.54357	0.542984	-0.449788	-0.451328	0.546957	-0.703762	-0.0663704	0.704021	-0.0683241	0.70438	0.0730041	-0.702563	0.0701677	-0.687318	-0.0991348	0.715595	-0.0754373	0.0671011	-0.703306	0.0664499	0.704586	0.0568587	-0.707064	0.0563677	0.702602	-0.00140245	-0.714363	0.0479853	0.698127	0.553862	-0.44384	-0.440453	0.549766
