Tiempo;Evento
2.72;Posición inicial
5.16;< Contacto inicial izquierdo
5.24;> Despegue derecho
5.77;< Contacto inicial derecho
5.84;> Despegue izquierdo
6.25;< Contacto inicial izquierdo
6.33;> Despegue derecho
6.82;< Contacto inicial derecho
6.9;> Despegue izquierdo
7.31;< Contacto inicial izquierdo
7.39;> Despegue derecho
7.9;< Contacto inicial derecho
7.97;> Despegue izquierdo
8.38;< Contacto inicial izquierdo
8.45;> Despegue derecho
8.95;< Contacto inicial derecho
9.03;> Despegue izquierdo
9.43;< Contacto inicial izquierdo
9.51;> Despegue derecho
10.02;< Contacto inicial derecho
10.09;> Despegue izquierdo
10.5;< Contacto inicial izquierdo
10.58;> Despegue derecho
11.07;< Contacto inicial derecho
11.15;> Despegue izquierdo
11.55;< Contacto inicial izquierdo
11.63;> Despegue derecho
12.16;< Contacto inicial derecho
12.24;> Despegue izquierdo
12.66;< Contacto inicial izquierdo
12.74;> Despegue derecho
13.25;< Contacto inicial derecho
13.32;> Despegue izquierdo
13.72;< Contacto inicial izquierdo
13.8;> Despegue derecho
14.28;< Contacto inicial derecho
14.36;> Despegue izquierdo
14.76;< Contacto inicial izquierdo
14.84;> Despegue derecho
15.34;< Contacto inicial derecho
15.42;> Despegue izquierdo
15.82;< Contacto inicial izquierdo
15.9;> Despegue derecho
16.4;< Contacto inicial derecho
16.48;> Despegue izquierdo
16.87;< Contacto inicial izquierdo
16.95;> Despegue derecho
17.44;< Contacto inicial derecho
17.53;> Despegue izquierdo
17.91;< Contacto inicial izquierdo
17.99;> Despegue derecho
18.47;< Contacto inicial derecho
18.56;> Despegue izquierdo
18.81;< Contacto inicial izquierdo
18.97;> Despegue derecho
19.6;< Contacto inicial derecho
19.73;> Despegue izquierdo
21.98;< Contacto inicial derecho
22.05;> Despegue izquierdo
22.43;< Contacto inicial izquierdo
22.51;> Despegue derecho
23.05;< Contacto inicial derecho
23.13;> Despegue izquierdo
23.53;< Contacto inicial izquierdo
23.61;> Despegue derecho
24.13;< Contacto inicial derecho
24.2;> Despegue izquierdo
24.6;< Contacto inicial izquierdo
24.68;> Despegue derecho
25.16;< Contacto inicial derecho
25.24;> Despegue izquierdo
25.64;< Contacto inicial izquierdo
25.72;> Despegue derecho
26.21;< Contacto inicial derecho
26.29;> Despegue izquierdo
26.69;< Contacto inicial izquierdo
26.77;> Despegue derecho
27.26;< Contacto inicial derecho
27.35;> Despegue izquierdo
27.76;< Contacto inicial izquierdo
27.84;> Despegue derecho
28.36;< Contacto inicial derecho
28.44;> Despegue izquierdo
28.65;< Contacto inicial izquierdo
28.83;> Despegue derecho
29.41;< Contacto inicial derecho
29.49;> Despegue izquierdo
29.89;< Contacto inicial izquierdo
29.97;> Despegue derecho
30.5;< Contacto inicial derecho
30.58;> Despegue izquierdo
30.97;< Contacto inicial izquierdo
31.05;> Despegue derecho
31.58;< Contacto inicial derecho
31.66;> Despegue izquierdo
31.98;< Contacto inicial izquierdo
32.1;> Despegue derecho
32.66;< Contacto inicial derecho
32.74;> Despegue izquierdo
33.13;< Contacto inicial izquierdo
33.21;> Despegue derecho
33.73;< Contacto inicial derecho
33.81;> Despegue izquierdo
34.03;< Contacto inicial izquierdo
34.2;> Despegue derecho
34.81;< Contacto inicial derecho
34.9;> Despegue izquierdo
35.25;< Contacto inicial izquierdo
35.35;> Despegue derecho
35.94;< Contacto inicial derecho
36.05;> Despegue izquierdo
38.51;< Contacto inicial derecho
38.57;> Despegue izquierdo
38.8;< Contacto inicial izquierdo
38.95;> Despegue derecho
39.57;< Contacto inicial derecho
39.65;> Despegue izquierdo
40.62;< Contacto inicial derecho
40.71;> Despegue izquierdo
41.74;< Contacto inicial derecho
41.82;> Despegue izquierdo
42.18;< Contacto inicial izquierdo
42.28;> Despegue derecho
42.84;< Contacto inicial derecho
42.92;> Despegue izquierdo
43.14;< Contacto inicial izquierdo
43.32;> Despegue derecho
43.94;< Contacto inicial derecho
44.01;> Despegue izquierdo
44.35;< Contacto inicial izquierdo
44.47;> Despegue derecho
44.99;< Contacto inicial derecho
45.07;> Despegue izquierdo
45.36;< Contacto inicial izquierdo
45.5;> Despegue derecho
46.04;< Contacto inicial derecho
46.12;> Despegue izquierdo
46.43;< Contacto inicial izquierdo
46.55;> Despegue derecho
47.1;< Contacto inicial derecho
47.18;> Despegue izquierdo
47.52;< Contacto inicial izquierdo
47.63;> Despegue derecho
48.22;< Contacto inicial derecho
48.3;> Despegue izquierdo
48.64;< Contacto inicial izquierdo
48.75;> Despegue derecho
49.3;< Contacto inicial derecho
49.38;> Despegue izquierdo
49.7;< Contacto inicial izquierdo
49.82;> Despegue derecho
50.38;< Contacto inicial derecho
50.46;> Despegue izquierdo
50.77;< Contacto inicial izquierdo
50.9;> Despegue derecho
51.45;< Contacto inicial derecho
51.54;> Despegue izquierdo
51.83;< Contacto inicial izquierdo
51.96;> Despegue derecho
52.53;< Contacto inicial derecho
52.61;> Despegue izquierdo
52.93;< Contacto inicial izquierdo
53.05;> Despegue derecho
53.62;< Contacto inicial derecho
53.7;> Despegue izquierdo
54.04;< Contacto inicial izquierdo
54.16;> Despegue derecho
54.74;< Contacto inicial derecho
54.85;> Despegue izquierdo
57.31;< Contacto inicial derecho
57.38;> Despegue izquierdo
57.79;< Contacto inicial izquierdo
57.86;> Despegue derecho
58.42;< Contacto inicial derecho
58.5;> Despegue izquierdo
58.78;< Contacto inicial izquierdo
58.91;> Despegue derecho
59.49;< Contacto inicial derecho
59.57;> Despegue izquierdo
59.84;< Contacto inicial izquierdo
60;> Despegue derecho
60.59;< Contacto inicial derecho
60.68;> Despegue izquierdo
60.92;< Contacto inicial izquierdo
61.09;> Despegue derecho
61.68;< Contacto inicial derecho
61.77;> Despegue izquierdo
62.09;< Contacto inicial izquierdo
62.22;> Despegue derecho
62.8;< Contacto inicial derecho
62.89;> Despegue izquierdo
63.3;< Contacto inicial izquierdo
63.38;> Despegue derecho
63.89;< Contacto inicial derecho
63.98;> Despegue izquierdo
64.38;< Contacto inicial izquierdo
64.46;> Despegue derecho
64.97;< Contacto inicial derecho
65.06;> Despegue izquierdo
65.39;< Contacto inicial izquierdo
65.5;> Despegue derecho
66.05;< Contacto inicial derecho
66.14;> Despegue izquierdo
66.44;< Contacto inicial izquierdo
66.56;> Despegue derecho
67.14;< Contacto inicial derecho
67.23;> Despegue izquierdo
