Tiempo,Rotación pelvis_X,Rotación pelvis_Y,Inclinación pelvis_X,Inclinación pelvis_Y,Oblicuidad pelvis_X,Oblicuidad pelvis_Y
0.00000,0.00000,-0.05256,0.00000,0.69092,0.00000,0.34413
0.01001,0.01000,-0.04952,0.01000,0.68701,0.01000,0.34155
0.02001,0.02000,-0.04597,0.02000,0.68247,0.02000,0.33858
0.03002,0.03000,-0.04202,0.03000,0.67733,0.03000,0.33527
0.04003,0.04000,-0.03781,0.04000,0.67165,0.04000,0.33170
0.05004,0.05000,-0.03352,0.05000,0.66549,0.05000,0.32792
0.06004,0.06000,-0.02933,0.06000,0.65889,0.06000,0.32403
0.07005,0.07000,-0.02543,0.07000,0.65185,0.07000,0.32009
0.08006,0.08000,-0.02199,0.08000,0.64439,0.08000,0.31615
0.09006,0.09000,-0.01915,0.09000,0.63649,0.09000,0.31225
0.10007,0.10000,-0.01700,0.10000,0.62813,0.10000,0.30841
0.11008,0.11000,-0.01557,0.11000,0.61931,0.11000,0.30462
0.12009,0.12000,-0.01486,0.12000,0.61002,0.12000,0.30086
0.13009,0.13000,-0.01484,0.13000,0.60030,0.13000,0.29710
0.14010,0.14000,-0.01541,0.14000,0.59020,0.14000,0.29330
0.15011,0.15000,-0.01648,0.15000,0.57979,0.15000,0.28941
0.16011,0.16000,-0.01795,0.16000,0.56915,0.16000,0.28538
0.17012,0.17000,-0.01971,0.17000,0.55838,0.17000,0.28117
0.18013,0.18000,-0.02168,0.18000,0.54756,0.18000,0.27675
0.19014,0.19000,-0.02380,0.19000,0.53677,0.19000,0.27210
0.20014,0.20000,-0.02601,0.20000,0.52606,0.20000,0.26721
0.21015,0.21000,-0.02830,0.21000,0.51547,0.21000,0.26209
0.22016,0.22000,-0.03066,0.22000,0.50502,0.22000,0.25678
0.23016,0.23000,-0.03307,0.23000,0.49473,0.23000,0.25132
0.24017,0.24000,-0.03557,0.24000,0.48458,0.24000,0.24578
0.25018,0.25000,-0.03814,0.25000,0.47459,0.25000,0.24023
0.26019,0.26000,-0.04082,0.26000,0.46475,0.26000,0.23477
0.27019,0.27000,-0.04362,0.27000,0.45506,0.27000,0.22947
0.28020,0.28000,-0.04657,0.28000,0.44554,0.28000,0.22443
0.29021,0.29000,-0.04970,0.29000,0.43619,0.29000,0.21971
0.30021,0.30000,-0.05309,0.30000,0.42704,0.30000,0.21538
0.31022,0.31000,-0.05680,0.31000,0.41810,0.31000,0.21148
0.32023,0.32000,-0.06094,0.32000,0.40937,0.32000,0.20801
0.33023,0.33000,-0.06561,0.33000,0.40088,0.33000,0.20498
0.34024,0.34000,-0.07095,0.34000,0.39262,0.34000,0.20235
0.35025,0.35000,-0.07706,0.35000,0.38462,0.35000,0.20006
0.36026,0.36000,-0.08402,0.36000,0.37688,0.36000,0.19807
0.37026,0.37000,-0.09187,0.37000,0.36942,0.37000,0.19630
0.38027,0.38000,-0.10057,0.38000,0.36224,0.38000,0.19469
0.39028,0.39000,-0.11003,0.39000,0.35534,0.39000,0.19315
0.40028,0.40000,-0.12012,0.40000,0.34874,0.40000,0.19164
0.41029,0.41000,-0.13064,0.41000,0.34240,0.41000,0.19009
0.42030,0.42000,-0.14139,0.42000,0.33633,0.42000,0.18846
0.43031,0.43000,-0.15216,0.43000,0.33048,0.43000,0.18670
0.44031,0.44000,-0.16279,0.44000,0.32481,0.44000,0.18478
0.45032,0.45000,-0.17313,0.45000,0.31928,0.45000,0.18265
0.46033,0.46000,-0.18309,0.46000,0.31383,0.46000,0.18030
0.47033,0.47000,-0.19262,0.47000,0.30842,0.47000,0.17769
0.48034,0.48000,-0.20168,0.48000,0.30300,0.48000,0.17482
0.49035,0.49000,-0.21028,0.49000,0.29755,0.49000,0.17165
0.50036,0.50000,-0.21842,0.50000,0.29205,0.50000,0.16820
0.51036,0.51000,-0.22610,0.51000,0.28650,0.51000,0.16447
