Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,-0.13056,0.00000,-0.36864,0.00000,0.20333,0.00000,-0.03380,0.00000,-0.12973,0.00000,-0.36862
0.01001,0.01000,-0.13253,0.01000,-0.36942,0.01000,0.20222,0.01000,-0.03537,0.01000,-0.13170,0.01000,-0.36939
0.02001,0.02000,-0.13481,0.02000,-0.37016,0.02000,0.20089,0.02000,-0.03726,0.02000,-0.13398,0.02000,-0.37013
0.03002,0.03000,-0.13737,0.03000,-0.37080,0.03000,0.19939,0.03000,-0.03943,0.03000,-0.13655,0.03000,-0.37077
0.04003,0.04000,-0.14018,0.04000,-0.37129,0.04000,0.19778,0.04000,-0.04183,0.04000,-0.13936,0.04000,-0.37126
0.05004,0.05000,-0.14323,0.05000,-0.37160,0.05000,0.19613,0.05000,-0.04439,0.05000,-0.14241,0.05000,-0.37156
0.06004,0.06000,-0.14649,0.06000,-0.37169,0.06000,0.19455,0.06000,-0.04703,0.06000,-0.14566,0.06000,-0.37165
0.07005,0.07000,-0.14996,0.07000,-0.37156,0.07000,0.19311,0.07000,-0.04966,0.07000,-0.14914,0.07000,-0.37152
0.08006,0.08000,-0.15366,0.08000,-0.37121,0.08000,0.19188,0.08000,-0.05218,0.08000,-0.15283,0.08000,-0.37115
0.09006,0.09000,-0.15760,0.09000,-0.37063,0.09000,0.19090,0.09000,-0.05453,0.09000,-0.15677,0.09000,-0.37058
0.10007,0.10000,-0.16181,0.10000,-0.36986,0.10000,0.19015,0.10000,-0.05663,0.10000,-0.16096,0.10000,-0.36980
0.11008,0.11000,-0.16629,0.11000,-0.36889,0.11000,0.18960,0.11000,-0.05846,0.11000,-0.16544,0.11000,-0.36882
0.12009,0.12000,-0.17105,0.12000,-0.36770,0.12000,0.18915,0.12000,-0.06000,0.12000,-0.17019,0.12000,-0.36764
0.13009,0.13000,-0.17609,0.13000,-0.36627,0.13000,0.18870,0.13000,-0.06126,0.13000,-0.17521,0.13000,-0.36620
0.14010,0.14000,-0.18135,0.14000,-0.36455,0.14000,0.18810,0.14000,-0.06227,0.14000,-0.18046,0.14000,-0.36447
0.15011,0.15000,-0.18680,0.15000,-0.36245,0.15000,0.18724,0.15000,-0.06309,0.15000,-0.18590,0.15000,-0.36238
0.16011,0.16000,-0.19236,0.16000,-0.35990,0.16000,0.18598,0.16000,-0.06379,0.16000,-0.19144,0.16000,-0.35983
0.17012,0.17000,-0.19793,0.17000,-0.35683,0.17000,0.18426,0.17000,-0.06445,0.17000,-0.19701,0.17000,-0.35676
0.18013,0.18000,-0.20342,0.18000,-0.35317,0.18000,0.18202,0.18000,-0.06516,0.18000,-0.20250,0.18000,-0.35310
0.19014,0.19000,-0.20872,0.19000,-0.34889,0.19000,0.17926,0.19000,-0.06599,0.19000,-0.20780,0.19000,-0.34882
0.20014,0.20000,-0.21372,0.20000,-0.34398,0.20000,0.17603,0.20000,-0.06701,0.20000,-0.21280,0.20000,-0.34391
0.21015,0.21000,-0.21832,0.21000,-0.33846,0.21000,0.17241,0.21000,-0.06826,0.21000,-0.21740,0.21000,-0.33839
0.22016,0.22000,-0.22241,0.22000,-0.33241,0.22000,0.16853,0.22000,-0.06978,0.22000,-0.22150,0.22000,-0.33234
0.23016,0.23000,-0.22593,0.23000,-0.32591,0.23000,0.16451,0.23000,-0.07158,0.23000,-0.22503,0.23000,-0.32584
0.24017,0.24000,-0.22881,0.24000,-0.31908,0.24000,0.16048,0.24000,-0.07365,0.24000,-0.22792,0.24000,-0.31901
0.25018,0.25000,-0.23102,0.25000,-0.31208,0.25000,0.15657,0.25000,-0.07599,0.25000,-0.23014,0.25000,-0.31200
0.26019,0.26000,-0.23255,0.26000,-0.30504,0.26000,0.15286,0.26000,-0.07855,0.26000,-0.23168,0.26000,-0.30496
0.27019,0.27000,-0.23342,0.27000,-0.29812,0.27000,0.14943,0.27000,-0.08131,0.27000,-0.23257,0.27000,-0.29803
0.28020,0.28000,-0.23367,0.28000,-0.29145,0.28000,0.14631,0.28000,-0.08422,0.28000,-0.23283,0.28000,-0.29136
0.29021,0.29000,-0.23335,0.29000,-0.28514,0.29000,0.14349,0.29000,-0.08724,0.29000,-0.23252,0.29000,-0.28503
0.30021,0.30000,-0.23254,0.30000,-0.27925,0.30000,0.14096,0.30000,-0.09035,0.30000,-0.23173,0.30000,-0.27913
0.31022,0.31000,-0.23132,0.31000,-0.27381,0.31000,0.13866,0.31000,-0.09350,0.31000,-0.23052,0.31000,-0.27369
0.32023,0.32000,-0.22977,0.32000,-0.26883,0.32000,0.13654,0.32000,-0.09666,0.32000,-0.22899,0.32000,-0.26869
0.33023,0.33000,-0.22798,0.33000,-0.26425,0.33000,0.13455,0.33000,-0.09979,0.33000,-0.22722,0.33000,-0.26411
0.34024,0.34000,-0.22604,0.34000,-0.26003,0.34000,0.13263,0.34000,-0.10286,0.34000,-0.22529,0.34000,-0.25988
0.35025,0.35000,-0.22401,0.35000,-0.25609,0.35000,0.13076,0.35000,-0.10586,0.35000,-0.22328,0.35000,-0.25594
0.36026,0.36000,-0.22196,0.36000,-0.25236,0.36000,0.12891,0.36000,-0.10876,0.36000,-0.22126,0.36000,-0.25221
0.37026,0.37000,-0.21993,0.37000,-0.24878,0.37000,0.12709,0.37000,-0.11156,0.37000,-0.21925,0.37000,-0.24862
0.38027,0.38000,-0.21796,0.38000,-0.24530,0.38000,0.12529,0.38000,-0.11424,0.38000,-0.21730,0.38000,-0.24513
0.39028,0.39000,-0.21604,0.39000,-0.24187,0.39000,0.12354,0.39000,-0.11682,0.39000,-0.21540,0.39000,-0.24170
0.40028,0.40000,-0.21416,0.40000,-0.23847,0.40000,0.12186,0.40000,-0.11931,0.40000,-0.21355,0.40000,-0.23830
0.41029,0.41000,-0.21233,0.41000,-0.23509,0.41000,0.12025,0.41000,-0.12173,0.41000,-0.21173,0.41000,-0.23492
0.42030,0.42000,-0.21049,0.42000,-0.23173,0.42000,0.11874,0.42000,-0.12409,0.42000,-0.20992,0.42000,-0.23156
0.43031,0.43000,-0.20865,0.43000,-0.22839,0.43000,0.11731,0.43000,-0.12641,0.43000,-0.20809,0.43000,-0.22823
0.44031,0.44000,-0.20678,0.44000,-0.22509,0.44000,0.11592,0.44000,-0.12869,0.44000,-0.20624,0.44000,-0.22493
