Tiempo;Evento
2.36;Posición inicial
4.86;< Contacto inicial derecho
4.91;> Despegue izquierdo
5.36;< Contacto inicial izquierdo
5.41;> Despegue derecho
5.81;< Contacto inicial derecho
5.86;> Despegue izquierdo
6.24;< Contacto inicial izquierdo
6.3;> Despegue derecho
6.71;< Contacto inicial derecho
6.76;> Despegue izquierdo
7.16;< Contacto inicial izquierdo
7.22;> Despegue derecho
7.62;< Contacto inicial derecho
7.67;> Despegue izquierdo
8.05;< Contacto inicial izquierdo
8.11;> Despegue derecho
8.5;< Contacto inicial derecho
8.56;> Despegue izquierdo
8.94;< Contacto inicial izquierdo
9;> Despegue derecho
9.41;< Contacto inicial derecho
9.46;> Despegue izquierdo
9.84;< Contacto inicial izquierdo
9.9;> Despegue derecho
10.32;< Contacto inicial derecho
10.37;> Despegue izquierdo
10.76;< Contacto inicial izquierdo
10.82;> Despegue derecho
11.24;< Contacto inicial derecho
11.29;> Despegue izquierdo
11.67;< Contacto inicial izquierdo
11.73;> Despegue derecho
12.15;< Contacto inicial derecho
12.21;> Despegue izquierdo
12.61;< Contacto inicial izquierdo
12.67;> Despegue derecho
13.1;< Contacto inicial derecho
13.16;> Despegue izquierdo
13.53;< Contacto inicial izquierdo
13.6;> Despegue derecho
14.05;< Contacto inicial derecho
14.13;> Despegue izquierdo
