Tiempo	Flexo-extensión cadera derecha_X	Flexo-extensión cadera derecha_Y	Flexo-extensión cadera izquierda_X	Flexo-extensión cadera izquierda_Y	Abducción-aducción cadera derecha_X	Abducción-aducción cadera derecha_Y	Abducción-aducción cadera izquierda_X	Abducción-aducción cadera izquierda_Y	Rotación cadera derecha_X	Rotación cadera derecha_Y	Rotación cadera izquierda_X	Rotación cadera izquierda_Y	Flexo-extensión codo derecho_X	Flexo-extensión codo derecho_Y	Flexo-extensión codo izquierdo_X	Flexo-extensión codo izquierdo_Y	Flexo-extensión cuello_X	Flexo-extensión cuello_Y	Flexión lateral cuello_X	Flexión lateral cuello_Y	Rotación cuello_X	Rotación cuello_Y	Flexo-extensión hombro derecho_X	Flexo-extensión hombro derecho_Y	Flexo-extensión hombro izquierdo_X	Flexo-extensión hombro izquierdo_Y	Abducción-aducción hombro derecho_X	Abducción-aducción hombro derecho_Y	Abducción-aducción hombro izquierdo_X	Abducción-aducción hombro izquierdo_Y	Rotación hombro derecho_X	Rotación hombro derecho_Y	Rotación hombro izquierdo_X	Rotación hombro izquierdo_Y	Flexo-extensión muñeca derecha_X	Flexo-extensión muñeca derecha_Y	Flexo-extensión muñeca izquierda_X	Flexo-extensión muñeca izquierda_Y	Abducción-aducción muñeca derecha_X	Abducción-aducción muñeca derecha_Y	Abducción-aducción muñeca izquierda_X	Abducción-aducción muñeca izquierda_Y	Rotación muñeca derecha_X	Rotación muñeca derecha_Y	Rotación muñeca izquierda_X	Rotación muñeca izquierda_Y	Rotación pelvis_X	Rotación pelvis_Y	Inclinación pelvis_X	Inclinación pelvis_Y	Oblicuidad pelvis_X	Oblicuidad pelvis_Y	Flexo-extensión rodilla derecha_X	Flexo-extensión rodilla derecha_Y	Flexo-extensión rodilla izquierda_X	Flexo-extensión rodilla izquierda_Y	Abducción-aducción rodilla derecha_X	Abducción-aducción rodilla derecha_Y	Abducción-aducción rodilla izquierda_X	Abducción-aducción rodilla izquierda_Y	Rotación rodilla derecha_X	Rotación rodilla derecha_Y	Rotación rodilla izquierda_X	Rotación rodilla izquierda_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Eversión-inversión tobillo derecho_X	Eversión-inversión tobillo derecho_Y	Eversión-inversión tobillo izquierdo_X	Eversión-inversión tobillo izquierdo_Y	Rotación tobillo derecho_X	Rotación tobillo derecho_Y	Rotación tobillo izquierdo_X	Rotación tobillo izquierdo_Y	Flexo-extensión torso_X	Flexo-extensión torso_Y	Flexión lateral torso_X	Flexión lateral torso_Y	Rotación torso_X	Rotación torso_Y	Inclinación torso_X	Inclinación torso_Y	
0.00000	0.00000	-0.11574	0.00000	-0.16899	0.00000	0.01419	0.00000	-0.02628	0.00000	0.01012	0.00000	-0.04763	0.00000	-0.08031	0.00000	-0.15710	0.00000	-0.04631	0.00000	-0.02221	0.00000	0.43269	0.00000	-0.07047	0.00000	0.06708	0.00000	0.10537	0.00000	0.01707	0.00000	-0.07005	0.00000	0.06704	0.00000	-0.02404	0.00000	-0.02755	0.00000	-0.03568	0.00000	-0.07353	0.00000	0.05086	0.00000	-0.07248	0.00000	0.11442	0.00000	0.14614	0.00000	0.19558	0.00000	0.09697	0.00000	-0.03120	0.00000	0.05893	0.00000	0.03758	0.00000	0.23093	0.00000	-0.00599	0.00000	0.05680	0.00000	-0.02538	0.00000	0.06631	0.00000	-0.18088	0.00000	0.10651	0.00000	0.18713	0.00000	-0.76004	0.00000	-0.04654	0.00000	-0.06420	0.00000	0.76151	
0.01001	0.01000	-0.11450	0.01000	-0.16875	0.01000	0.01415	0.01000	-0.02820	0.01000	0.01042	0.01000	-0.05089	0.01000	-0.08176	0.01000	-0.15698	0.01000	-0.04814	0.01000	-0.02177	0.01000	0.43337	0.01000	-0.07004	0.01000	0.06668	0.01000	0.10652	0.01000	0.01834	0.01000	-0.06962	0.01000	0.06664	0.01000	-0.02432	0.01000	-0.02837	0.01000	-0.03612	0.01000	-0.07391	0.01000	0.05259	0.01000	-0.07558	0.01000	0.11553	0.01000	0.14691	0.01000	0.19556	0.01000	0.10085	0.01000	-0.02958	0.01000	0.06014	0.01000	0.03831	0.01000	0.23711	0.01000	0.00040	0.01000	0.05773	0.01000	-0.02518	0.01000	0.06493	0.01000	-0.17952	0.01000	0.10683	0.01000	0.19002	0.01000	-0.76612	0.01000	-0.04659	0.01000	-0.06246	0.01000	0.76757	
0.02001	0.02000	-0.11307	0.02000	-0.16843	0.02000	0.01413	0.02000	-0.03037	0.02000	0.01096	0.02000	-0.05412	0.02000	-0.08337	0.02000	-0.15687	0.02000	-0.05022	0.02000	-0.02075	0.02000	0.43419	0.02000	-0.06986	0.02000	0.06610	0.02000	0.10772	0.02000	0.02012	0.02000	-0.06943	0.02000	0.06605	0.02000	-0.02460	0.02000	-0.02936	0.02000	-0.03652	0.02000	-0.07435	0.02000	0.05466	0.02000	-0.07904	0.02000	0.11663	0.02000	0.14773	0.02000	0.19555	0.02000	0.10513	0.02000	-0.02780	0.02000	0.06150	0.02000	0.03899	0.02000	0.23956	0.02000	0.00724	0.02000	0.05888	0.02000	-0.02492	0.02000	0.06347	0.02000	-0.17786	0.02000	0.10735	0.02000	0.19323	0.02000	-0.77322	0.02000	-0.04689	0.02000	-0.06101	0.02000	0.77468	
0.03002	0.03000	-0.11147	0.03000	-0.16801	0.03000	0.01415	0.03000	-0.03272	0.03000	0.01175	0.03000	-0.05712	0.03000	-0.08509	0.03000	-0.15680	0.03000	-0.05253	0.03000	-0.01909	0.03000	0.43510	0.03000	-0.06999	0.03000	0.06533	0.03000	0.10890	0.03000	0.02249	0.03000	-0.06956	0.03000	0.06529	0.03000	-0.02488	0.03000	-0.03051	0.03000	-0.03683	0.03000	-0.07484	0.03000	0.05704	0.03000	-0.08273	0.03000	0.11766	0.03000	0.14856	0.03000	0.19553	0.03000	0.10965	0.03000	-0.02591	0.03000	0.06297	0.03000	0.03958	0.03000	0.24722	0.03000	0.01423	0.03000	0.06026	0.03000	-0.02460	0.03000	0.06199	0.03000	-0.17588	0.03000	0.10810	0.03000	0.19670	0.03000	-0.78123	0.03000	-0.04748	0.03000	-0.06004	0.03000	0.78270	
0.04002	0.04000	-0.10975	0.04000	-0.16747	0.04000	0.01421	0.04000	-0.03518	0.04000	0.01281	0.04000	-0.05974	0.04000	-0.08686	0.04000	-0.15681	0.04000	-0.05504	0.04000	-0.01677	0.04000	0.43603	0.04000	-0.07048	0.04000	0.06438	0.04000	0.11001	0.04000	0.02546	0.04000	-0.07005	0.04000	0.06433	0.04000	-0.02514	0.04000	-0.03182	0.04000	-0.03702	0.04000	-0.07535	0.04000	0.05965	0.04000	-0.08652	0.04000	0.11854	0.04000	0.14936	0.04000	0.19550	0.04000	0.11422	0.04000	-0.02396	0.04000	0.06448	0.04000	0.04000	0.04000	0.26091	0.04000	0.02108	0.04000	0.06185	0.04000	-0.02421	0.04000	0.06054	0.04000	-0.17357	0.04000	0.10913	0.04000	0.20032	0.04000	-0.78996	0.04000	-0.04839	0.04000	-0.05973	0.04000	0.79148	
0.05003	0.05000	-0.10794	0.05000	-0.16678	0.05000	0.01432	0.05000	-0.03767	0.05000	0.01413	0.05000	-0.06185	0.05000	-0.08862	0.05000	-0.15692	0.05000	-0.05771	0.05000	-0.01384	0.05000	0.43691	0.05000	-0.07133	0.05000	0.06327	0.05000	0.11101	0.05000	0.02904	0.05000	-0.07090	0.05000	0.06321	0.05000	-0.02537	0.05000	-0.03326	0.05000	-0.03705	0.05000	-0.07582	0.05000	0.06242	0.05000	-0.09024	0.05000	0.11919	0.05000	0.15008	0.05000	0.19542	0.05000	0.11863	0.05000	-0.02200	0.05000	0.06598	0.05000	0.04021	0.05000	0.26057	0.05000	0.02749	0.05000	0.06361	0.05000	-0.02375	0.05000	0.05918	0.05000	-0.17091	0.05000	0.11044	0.05000	0.20399	0.05000	-0.79923	0.05000	-0.04962	0.05000	-0.06023	0.05000	0.80081	
0.06003	0.06000	-0.10609	0.06000	-0.16593	0.06000	0.01447	0.06000	-0.04009	0.06000	0.01566	0.06000	-0.06335	0.06000	-0.09031	0.06000	-0.15716	0.06000	-0.06054	0.06000	-0.01043	0.06000	0.43762	0.06000	-0.07252	0.06000	0.06202	0.06000	0.11191	0.06000	0.03319	0.06000	-0.07209	0.06000	0.06196	0.06000	-0.02556	0.06000	-0.03482	0.06000	-0.03689	0.06000	-0.07623	0.06000	0.06524	0.06000	-0.09370	0.06000	0.11957	0.06000	0.15066	0.06000	0.19528	0.06000	0.12268	0.06000	-0.02007	0.06000	0.06741	0.06000	0.04016	0.06000	0.24825	0.06000	0.03319	0.06000	0.06548	0.06000	-0.02323	0.06000	0.05794	0.06000	-0.16790	0.06000	0.11205	0.06000	0.20764	0.06000	-0.80880	0.06000	-0.05110	0.06000	-0.06164	0.06000	0.81047	
0.07004	0.07000	-0.10420	0.07000	-0.16488	0.07000	0.01466	0.07000	-0.04237	0.07000	0.01735	0.07000	-0.06422	0.07000	-0.09190	0.07000	-0.15755	0.07000	-0.06354	0.07000	-0.00672	0.07000	0.43806	0.07000	-0.07398	0.07000	0.06069	0.07000	0.11274	0.07000	0.03783	0.07000	-0.07355	0.07000	0.06061	0.07000	-0.02572	0.07000	-0.03645	0.07000	-0.03653	0.07000	-0.07654	0.07000	0.06801	0.07000	-0.09675	0.07000	0.11962	0.07000	0.15105	0.07000	0.19505	0.07000	0.12620	0.07000	-0.01818	0.07000	0.06867	0.07000	0.03984	0.07000	0.23633	0.07000	0.03795	0.07000	0.06742	0.07000	-0.02265	0.07000	0.05686	0.07000	-0.16452	0.07000	0.11393	0.07000	0.21119	0.07000	-0.81847	0.07000	-0.05276	0.07000	-0.06401	0.07000	0.82024	
0.08004	0.08000	-0.10230	0.08000	-0.16360	0.08000	0.01488	0.08000	-0.04446	0.08000	0.01911	0.08000	-0.06449	0.08000	-0.09332	0.08000	-0.15809	0.08000	-0.06672	0.08000	-0.00299	0.08000	0.43815	0.08000	-0.07563	0.08000	0.05932	0.08000	0.11358	0.08000	0.04287	0.08000	-0.07520	0.08000	0.05924	0.08000	-0.02589	0.08000	-0.03811	0.08000	-0.03597	0.08000	-0.07672	0.08000	0.07062	0.08000	-0.09922	0.08000	0.11933	0.08000	0.15120	0.08000	0.19468	0.08000	0.12904	0.08000	-0.01635	0.08000	0.06969	0.08000	0.03923	0.08000	0.22927	0.08000	0.04160	0.08000	0.06933	0.08000	-0.02202	0.08000	0.05594	0.08000	-0.16078	0.08000	0.11603	0.08000	0.21456	0.08000	-0.82804	0.08000	-0.05447	0.08000	-0.06733	0.08000	0.82992	
0.09005	0.09000	-0.10038	0.09000	-0.16207	0.09000	0.01513	0.09000	-0.04630	0.09000	0.02086	0.09000	-0.06420	0.09000	-0.09457	0.09000	-0.15879	0.09000	-0.07014	0.09000	0.00048	0.09000	0.43778	0.09000	-0.07735	0.09000	0.05799	0.09000	0.11453	0.09000	0.04816	0.09000	-0.07691	0.09000	0.05790	0.09000	-0.02608	0.09000	-0.03972	0.09000	-0.03522	0.09000	-0.07675	0.09000	0.07296	0.09000	-0.10099	0.09000	0.11870	0.09000	0.15106	0.09000	0.19418	0.09000	0.13108	0.09000	-0.01459	0.09000	0.07041	0.09000	0.03837	0.09000	0.23057	0.09000	0.04400	0.09000	0.07116	0.09000	-0.02135	0.09000	0.05520	0.09000	-0.15669	0.09000	0.11822	0.09000	0.21771	0.09000	-0.83735	0.09000	-0.05608	0.09000	-0.07151	0.09000	0.83934	
