Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,0.13266,0.00000,0.05761,0.00000,0.00640,0.00000,-0.25029,0.00000,0.13263,0.00000,0.05686
0.01000,0.01000,0.13397,0.01000,0.05870,0.01000,0.00483,0.01000,-0.25003,0.01000,0.13394,0.01000,0.05794
0.02000,0.02000,0.13511,0.02000,0.05964,0.02000,0.00305,0.02000,-0.24962,0.02000,0.13509,0.02000,0.05887
0.03001,0.03000,0.13596,0.03000,0.06033,0.03000,0.00109,0.03000,-0.24901,0.03000,0.13596,0.03000,0.05954
0.04001,0.04000,0.13643,0.04000,0.06067,0.04000,-0.00104,0.04000,-0.24814,0.04000,0.13644,0.04000,0.05987
0.05001,0.05000,0.13644,0.05000,0.06059,0.05000,-0.00328,0.05000,-0.24697,0.05000,0.13646,0.05000,0.05977
0.06001,0.06000,0.13595,0.06000,0.06003,0.06000,-0.00562,0.06000,-0.24543,0.06000,0.13598,0.06000,0.05919
0.07001,0.07000,0.13496,0.07000,0.05895,0.07000,-0.00805,0.07000,-0.24351,0.07000,0.13500,0.07000,0.05810
0.08001,0.08000,0.13350,0.08000,0.05735,0.08000,-0.01054,0.08000,-0.24118,0.08000,0.13355,0.08000,0.05648
0.09001,0.09000,0.13164,0.09000,0.05525,0.09000,-0.01309,0.09000,-0.23846,0.09000,0.13170,0.09000,0.05436
0.10002,0.10000,0.12948,0.10000,0.05266,0.10000,-0.01568,0.10000,-0.23540,0.10000,0.12955,0.10000,0.05175
0.11002,0.11000,0.12713,0.11000,0.04961,0.11000,-0.01831,0.11000,-0.23208,0.11000,0.12721,0.11000,0.04870
