Tiempo;Evento
3.53;Posición inicial
9.34;< Contacto inicial izquierdo
9.39;> Despegue derecho
9.88;< Contacto inicial derecho
9.92;> Despegue izquierdo
10.4;< Contacto inicial izquierdo
10.46;> Despegue derecho
10.9;< Contacto inicial derecho
10.95;> Despegue izquierdo
11.42;< Contacto inicial izquierdo
11.48;> Despegue derecho
11.91;< Contacto inicial derecho
11.97;> Despegue izquierdo
12.43;< Contacto inicial izquierdo
12.49;> Despegue derecho
12.91;< Contacto inicial derecho
12.97;> Despegue izquierdo
13.42;< Contacto inicial izquierdo
13.49;> Despegue derecho
13.92;< Contacto inicial derecho
13.97;> Despegue izquierdo
14.41;< Contacto inicial izquierdo
14.47;> Despegue derecho
14.93;< Contacto inicial derecho
14.98;> Despegue izquierdo
15.44;< Contacto inicial izquierdo
15.51;> Despegue derecho
15.95;< Contacto inicial derecho
16;> Despegue izquierdo
16.45;< Contacto inicial izquierdo
16.51;> Despegue derecho
16.98;< Contacto inicial derecho
17.03;> Despegue izquierdo
17.5;< Contacto inicial izquierdo
17.56;> Despegue derecho
17.95;< Contacto inicial derecho
17.99;> Despegue izquierdo
18.44;< Contacto inicial izquierdo
18.5;> Despegue derecho
18.99;< Contacto inicial derecho
19.05;> Despegue izquierdo
19.5;< Contacto inicial izquierdo
19.56;> Despegue derecho
20.02;< Contacto inicial derecho
20.08;> Despegue izquierdo
20.53;< Contacto inicial izquierdo
20.59;> Despegue derecho
21.05;< Contacto inicial derecho
21.11;> Despegue izquierdo
21.56;< Contacto inicial izquierdo
21.63;> Despegue derecho
22.1;< Contacto inicial derecho
22.15;> Despegue izquierdo
22.58;< Contacto inicial izquierdo
22.65;> Despegue derecho
23.11;< Contacto inicial derecho
23.17;> Despegue izquierdo
23.6;< Contacto inicial izquierdo
23.67;> Despegue derecho
24.16;< Contacto inicial derecho
24.21;> Despegue izquierdo
24.64;< Contacto inicial izquierdo
24.7;> Despegue derecho
25.19;< Contacto inicial derecho
25.25;> Despegue izquierdo
25.71;< Contacto inicial izquierdo
25.77;> Despegue derecho
26.24;< Contacto inicial derecho
26.29;> Despegue izquierdo
26.73;< Contacto inicial izquierdo
26.79;> Despegue derecho
27.28;< Contacto inicial derecho
27.33;> Despegue izquierdo
27.8;< Contacto inicial izquierdo
27.87;> Despegue derecho
28.33;< Contacto inicial derecho
28.38;> Despegue izquierdo
28.83;< Contacto inicial izquierdo
28.9;> Despegue derecho
29.4;< Contacto inicial derecho
29.46;> Despegue izquierdo
29.9;< Contacto inicial izquierdo
29.97;> Despegue derecho
30.48;< Contacto inicial derecho
30.54;> Despegue izquierdo
30.97;< Contacto inicial izquierdo
31.03;> Despegue derecho
31.54;< Contacto inicial derecho
31.6;> Despegue izquierdo
32.03;< Contacto inicial izquierdo
32.09;> Despegue derecho
32.57;< Contacto inicial derecho
32.63;> Despegue izquierdo
33.04;< Contacto inicial izquierdo
33.1;> Despegue derecho
34.47;< Contacto inicial derecho
34.52;> Despegue izquierdo
41.95;< Contacto inicial derecho
42;> Despegue izquierdo
42.45;< Contacto inicial izquierdo
42.52;> Despegue derecho
43.03;< Contacto inicial derecho
43.09;> Despegue izquierdo
43.53;< Contacto inicial izquierdo
43.59;> Despegue derecho
44.09;< Contacto inicial derecho
44.15;> Despegue izquierdo
44.57;< Contacto inicial izquierdo
44.64;> Despegue derecho
45.11;< Contacto inicial derecho
45.17;> Despegue izquierdo
45.58;< Contacto inicial izquierdo
45.65;> Despegue derecho
46.15;< Contacto inicial derecho
46.22;> Despegue izquierdo
46.65;< Contacto inicial izquierdo
46.72;> Despegue derecho
47.22;< Contacto inicial derecho
47.28;> Despegue izquierdo
47.71;< Contacto inicial izquierdo
47.77;> Despegue derecho
48.26;< Contacto inicial derecho
48.33;> Despegue izquierdo
48.72;< Contacto inicial izquierdo
48.79;> Despegue derecho
49.29;< Contacto inicial derecho
49.35;> Despegue izquierdo
49.76;< Contacto inicial izquierdo
49.83;> Despegue derecho
50.35;< Contacto inicial derecho
50.41;> Despegue izquierdo
50.82;< Contacto inicial izquierdo
50.88;> Despegue derecho
51.37;< Contacto inicial derecho
51.43;> Despegue izquierdo
51.85;< Contacto inicial izquierdo
51.91;> Despegue derecho
52.39;< Contacto inicial derecho
52.45;> Despegue izquierdo
52.88;< Contacto inicial izquierdo
52.95;> Despegue derecho
53.43;< Contacto inicial derecho
53.49;> Despegue izquierdo
53.93;< Contacto inicial izquierdo
54;> Despegue derecho
54.51;< Contacto inicial derecho
54.57;> Despegue izquierdo
55.02;< Contacto inicial izquierdo
55.08;> Despegue derecho
55.62;< Contacto inicial derecho
55.68;> Despegue izquierdo
56.12;< Contacto inicial izquierdo
56.18;> Despegue derecho
56.67;< Contacto inicial derecho
56.73;> Despegue izquierdo
57.17;< Contacto inicial izquierdo
57.24;> Despegue derecho
57.78;< Contacto inicial derecho
57.83;> Despegue izquierdo
58.26;< Contacto inicial izquierdo
58.32;> Despegue derecho
58.83;< Contacto inicial derecho
58.88;> Despegue izquierdo
59.33;< Contacto inicial izquierdo
59.4;> Despegue derecho
59.92;< Contacto inicial derecho
59.98;> Despegue izquierdo
60.43;< Contacto inicial izquierdo
60.49;> Despegue derecho
60.98;< Contacto inicial derecho
61.04;> Despegue izquierdo
61.49;< Contacto inicial izquierdo
61.56;> Despegue derecho
62.06;< Contacto inicial derecho
62.11;> Despegue izquierdo
62.54;< Contacto inicial izquierdo
62.6;> Despegue derecho
63.13;< Contacto inicial derecho
63.19;> Despegue izquierdo
63.62;< Contacto inicial izquierdo
63.69;> Despegue derecho
64.22;< Contacto inicial derecho
64.27;> Despegue izquierdo
64.68;< Contacto inicial izquierdo
64.73;> Despegue derecho
65.25;< Contacto inicial derecho
65.29;> Despegue izquierdo
65.88;< Contacto inicial derecho
65.96;> Despegue izquierdo
66.08;< Contacto inicial izquierdo
66.17;> Despegue derecho
66.28;< Contacto inicial derecho
66.44;> Despegue izquierdo
