Tiempo;Evento
1.8;Posición inicial
3.89;< Contacto inicial izquierdo
3.95;> Despegue derecho
4.39;< Contacto inicial derecho
4.45;> Despegue izquierdo
4.84;< Contacto inicial izquierdo
4.9;> Despegue derecho
5.27;< Contacto inicial derecho
5.33;> Despegue izquierdo
5.74;< Contacto inicial izquierdo
5.8;> Despegue derecho
6.18;< Contacto inicial derecho
6.24;> Despegue izquierdo
6.63;< Contacto inicial izquierdo
6.71;> Despegue derecho
7.11;< Contacto inicial derecho
7.17;> Despegue izquierdo
7.54;< Contacto inicial izquierdo
7.61;> Despegue derecho
8.01;< Contacto inicial derecho
8.07;> Despegue izquierdo
8.48;< Contacto inicial izquierdo
8.55;> Despegue derecho
8.95;< Contacto inicial derecho
9.01;> Despegue izquierdo
9.39;< Contacto inicial izquierdo
9.46;> Despegue derecho
9.85;< Contacto inicial derecho
9.91;> Despegue izquierdo
10.29;< Contacto inicial izquierdo
10.37;> Despegue derecho
10.76;< Contacto inicial derecho
10.82;> Despegue izquierdo
11.21;< Contacto inicial izquierdo
11.28;> Despegue derecho
11.69;< Contacto inicial derecho
11.75;> Despegue izquierdo
12.14;< Contacto inicial izquierdo
12.22;> Despegue derecho
12.63;< Contacto inicial derecho
12.7;> Despegue izquierdo
13.08;< Contacto inicial izquierdo
13.16;> Despegue derecho
13.54;< Contacto inicial derecho
13.56;> Despegue izquierdo
