Tiempo;Evento
2.08;Posición inicial
4.6;< Contacto inicial izquierdo
4.64;> Despegue derecho
5.16;< Contacto inicial derecho
5.21;> Despegue izquierdo
5.66;< Contacto inicial izquierdo
5.71;> Despegue derecho
6.21;< Contacto inicial derecho
6.26;> Despegue izquierdo
6.68;< Contacto inicial izquierdo
6.73;> Despegue derecho
7.28;< Contacto inicial derecho
7.33;> Despegue izquierdo
7.76;< Contacto inicial izquierdo
7.82;> Despegue derecho
8.33;< Contacto inicial derecho
8.39;> Despegue izquierdo
8.82;< Contacto inicial izquierdo
8.88;> Despegue derecho
9.39;< Contacto inicial derecho
9.45;> Despegue izquierdo
9.89;< Contacto inicial izquierdo
9.95;> Despegue derecho
10.45;< Contacto inicial derecho
10.5;> Despegue izquierdo
10.91;< Contacto inicial izquierdo
10.98;> Despegue derecho
11.49;< Contacto inicial derecho
11.55;> Despegue izquierdo
11.99;< Contacto inicial izquierdo
12.05;> Despegue derecho
12.56;< Contacto inicial derecho
12.62;> Despegue izquierdo
13.05;< Contacto inicial izquierdo
13.11;> Despegue derecho
13.64;< Contacto inicial derecho
13.71;> Despegue izquierdo
14.17;< Contacto inicial izquierdo
14.24;> Despegue derecho
14.78;< Contacto inicial derecho
14.84;> Despegue izquierdo
15.27;< Contacto inicial izquierdo
15.33;> Despegue derecho
15.86;< Contacto inicial derecho
15.92;> Despegue izquierdo
16.35;< Contacto inicial izquierdo
16.41;> Despegue derecho
16.96;< Contacto inicial derecho
17.03;> Despegue izquierdo
17.47;< Contacto inicial izquierdo
17.54;> Despegue derecho
18.09;< Contacto inicial derecho
18.17;> Despegue izquierdo
