Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.09115,0.00000,-0.18430,0.00000,0.06012,0.00000,0.12057,0.00000,-0.86309,0.00000,0.39016
0.01001,0.01000,0.09411,0.01000,-0.18357,0.01000,0.06023,0.01000,0.12231,0.01000,-0.86935,0.01000,0.39170
0.02001,0.02000,0.09767,0.02000,-0.18247,0.02000,0.06011,0.02000,0.12421,0.02000,-0.87581,0.02000,0.39303
0.03001,0.03000,0.10182,0.03000,-0.18108,0.03000,0.05973,0.03000,0.12624,0.03000,-0.88212,0.03000,0.39397
0.04002,0.04000,0.10649,0.04000,-0.17951,0.04000,0.05910,0.04000,0.12836,0.04000,-0.88788,0.04000,0.39432
0.05002,0.05000,0.11160,0.05000,-0.17794,0.05000,0.05821,0.05000,0.13054,0.05000,-0.89270,0.05000,0.39390
0.06003,0.06000,0.11703,0.06000,-0.17660,0.06000,0.05714,0.06000,0.13277,0.06000,-0.89615,0.06000,0.39258
0.07003,0.07000,0.12264,0.07000,-0.17572,0.07000,0.05593,0.07000,0.13500,0.07000,-0.89785,0.07000,0.39028
0.08004,0.08000,0.12825,0.08000,-0.17553,0.08000,0.05464,0.08000,0.13720,0.08000,-0.89740,0.08000,0.38698
0.09004,0.09000,0.13366,0.09000,-0.17621,0.09000,0.05329,0.09000,0.13931,0.09000,-0.89445,0.09000,0.38277
0.10005,0.10000,0.13867,0.10000,-0.17785,0.10000,0.05189,0.10000,0.14123,0.10000,-0.88867,0.10000,0.37777
0.11005,0.11000,0.14307,0.11000,-0.18044,0.11000,0.05035,0.11000,0.14284,0.11000,-0.87983,0.11000,0.37217
0.12006,0.12000,0.14667,0.12000,-0.18388,0.12000,0.04857,0.12000,0.14399,0.12000,-0.86776,0.12000,0.36620
0.13006,0.13000,0.14933,0.13000,-0.18796,0.13000,0.04640,0.13000,0.14456,0.13000,-0.85247,0.13000,0.36005
0.14007,0.14000,0.15095,0.14000,-0.19239,0.14000,0.04367,0.14000,0.14439,0.14000,-0.83410,0.14000,0.35391
0.15007,0.15000,0.15150,0.15000,-0.19685,0.15000,0.04022,0.15000,0.14340,0.15000,-0.81296,0.15000,0.34790
0.16007,0.16000,0.15105,0.16000,-0.20098,0.16000,0.03596,0.16000,0.14153,0.16000,-0.78953,0.16000,0.34206
0.17008,0.17000,0.14970,0.17000,-0.20449,0.17000,0.03082,0.17000,0.13880,0.17000,-0.76447,0.17000,0.33635
0.18008,0.18000,0.14764,0.18000,-0.20714,0.18000,0.02484,0.18000,0.13527,0.18000,-0.73852,0.18000,0.33063
0.19009,0.19000,0.14510,0.19000,-0.20881,0.19000,0.01814,0.19000,0.13111,0.19000,-0.71256,0.19000,0.32467
0.20009,0.20000,0.14233,0.20000,-0.20948,0.20000,0.01088,0.20000,0.12650,0.20000,-0.68750,0.20000,0.31821
0.21010,0.21000,0.13964,0.21000,-0.20925,0.21000,0.00332,0.21000,0.12171,0.21000,-0.66428,0.21000,0.31091
0.22010,0.22000,0.13729,0.22000,-0.20832,0.22000,-0.00428,0.22000,0.11698,0.22000,-0.64379,0.22000,0.30245
0.23011,0.23000,0.13555,0.23000,-0.20695,0.23000,-0.01163,0.23000,0.11258,0.23000,-0.62689,0.23000,0.29255
0.24011,0.24000,0.13465,0.24000,-0.20541,0.24000,-0.01846,0.24000,0.10873,0.24000,-0.61432,0.24000,0.28097
0.25012,0.25000,0.13480,0.25000,-0.20396,0.25000,-0.02453,0.25000,0.10557,0.25000,-0.60669,0.25000,0.26762
0.26012,0.26000,0.13615,0.26000,-0.20281,0.26000,-0.02960,0.26000,0.10321,0.26000,-0.60446,0.26000,0.25252
0.27013,0.27000,0.13881,0.27000,-0.20209,0.27000,-0.03350,0.27000,0.10165,0.27000,-0.60790,0.27000,0.23587
0.28013,0.28000,0.14281,0.28000,-0.20181,0.28000,-0.03610,0.28000,0.10081,0.28000,-0.61710,0.28000,0.21801
0.29014,0.29000,0.14815,0.29000,-0.20192,0.29000,-0.03730,0.29000,0.10058,0.29000,-0.63189,0.29000,0.19943
0.30014,0.30000,0.15475,0.30000,-0.20227,0.30000,-0.03707,0.30000,0.10074,0.30000,-0.65191,0.30000,0.18072
0.31014,0.31000,0.16248,0.31000,-0.20265,0.31000,-0.03540,0.31000,0.10108,0.31000,-0.67655,0.31000,0.16255
0.32015,0.32000,0.17116,0.32000,-0.20282,0.32000,-0.03235,0.32000,0.10137,0.32000,-0.70503,0.32000,0.14558
0.33015,0.33000,0.18057,0.33000,-0.20252,0.33000,-0.02803,0.33000,0.10137,0.33000,-0.73636,0.33000,0.13045
0.34016,0.34000,0.19045,0.34000,-0.20152,0.34000,-0.02259,0.34000,0.10091,0.34000,-0.76948,0.34000,0.11772
0.35016,0.35000,0.20056,0.35000,-0.19961,0.35000,-0.01624,0.35000,0.09984,0.35000,-0.80324,0.35000,0.10784
0.36017,0.36000,0.21065,0.36000,-0.19664,0.36000,-0.00921,0.36000,0.09806,0.36000,-0.83650,0.36000,0.10111
0.37017,0.37000,0.22050,0.37000,-0.19252,0.37000,-0.00177,0.37000,0.09557,0.37000,-0.86817,0.37000,0.09764
0.38018,0.38000,0.22991,0.38000,-0.18721,0.38000,0.00579,0.38000,0.09236,0.38000,-0.89725,0.38000,0.09736
0.39018,0.39000,0.23872,0.39000,-0.18072,0.39000,0.01318,0.39000,0.08852,0.39000,-0.92283,0.39000,0.10001
0.40019,0.40000,0.24680,0.40000,-0.17311,0.40000,0.02011,0.40000,0.08413,0.40000,-0.94415,0.40000,0.10512
0.41019,0.41000,0.25405,0.41000,-0.16448,0.41000,0.02634,0.41000,0.07930,0.41000,-0.96051,0.41000,0.11207
0.42020,0.42000,0.26040,0.42000,-0.15498,0.42000,0.03165,0.42000,0.07413,0.42000,-0.97134,0.42000,0.12013
0.43020,0.43000,0.26578,0.43000,-0.14478,0.43000,0.03583,0.43000,0.06874,0.43000,-0.97614,0.43000,0.12852
0.44020,0.44000,0.27013,0.44000,-0.13410,0.44000,0.03875,0.44000,0.06324,0.44000,-0.97450,0.44000,0.13645
0.45021,0.45000,0.27340,0.45000,-0.12321,0.45000,0.04028,0.45000,0.05771,0.45000,-0.96610,0.45000,0.14321
0.46021,0.46000,0.27554,0.46000,-0.11237,0.46000,0.04034,0.46000,0.05225,0.46000,-0.95073,0.46000,0.14823
0.47022,0.47000,0.27648,0.47000,-0.10188,0.47000,0.03885,0.47000,0.04695,0.47000,-0.92838,0.47000,0.15106
0.48022,0.48000,0.27617,0.48000,-0.09205,0.48000,0.03581,0.48000,0.04186,0.48000,-0.89918,0.48000,0.15142
0.49023,0.49000,0.27458,0.49000,-0.08314,0.49000,0.03120,0.49000,0.03704,0.49000,-0.86348,0.49000,0.14920
0.50023,0.50000,0.27169,0.50000,-0.07538,0.50000,0.02509,0.50000,0.03252,0.50000,-0.82184,0.50000,0.14442
0.51024,0.51000,0.26753,0.51000,-0.06894,0.51000,0.01755,0.51000,0.02830,0.51000,-0.77501,0.51000,0.13727
0.52024,0.52000,0.26213,0.52000,-0.06393,0.52000,0.00873,0.52000,0.02435,0.52000,-0.72387,0.52000,0.12798
0.53025,0.53000,0.25558,0.53000,-0.06036,0.53000,-0.00122,0.53000,0.02063,0.53000,-0.66942,0.53000,0.11689
0.54025,0.54000,0.24802,0.54000,-0.05819,0.54000,-0.01209,0.54000,0.01706,0.54000,-0.61272,0.54000,0.10435
0.55026,0.55000,0.23961,0.55000,-0.05732,0.55000,-0.02365,0.55000,0.01355,0.55000,-0.55483,0.55000,0.09071
0.56026,0.56000,0.23055,0.56000,-0.05761,0.56000,-0.03562,0.56000,0.01001,0.56000,-0.49680,0.56000,0.07626
0.57027,0.57000,0.22110,0.57000,-0.05889,0.57000,-0.04775,0.57000,0.00636,0.57000,-0.43961,0.57000,0.06127
0.58027,0.58000,0.21149,0.58000,-0.06096,0.58000,-0.05976,0.58000,0.00250,0.58000,-0.38419,0.58000,0.04588
0.59027,0.59000,0.20200,0.59000,-0.06366,0.59000,-0.07136,0.59000,-0.00162,0.59000,-0.33136,0.59000,0.03022
0.60028,0.60000,0.19288,0.60000,-0.06679,0.60000,-0.08231,0.60000,-0.00606,0.60000,-0.28184,0.60000,0.01429
0.61028,0.61000,0.18435,0.61000,-0.07020,0.61000,-0.09236,0.61000,-0.01086,0.61000,-0.23625,0.61000,-0.00193
0.62029,0.62000,0.17659,0.62000,-0.07376,0.62000,-0.10130,0.62000,-0.01604,0.62000,-0.19504,0.62000,-0.01851
0.63029,0.63000,0.16972,0.63000,-0.07738,0.63000,-0.10897,0.63000,-0.02158,0.63000,-0.15851,0.63000,-0.03550
0.64030,0.64000,0.16380,0.64000,-0.08098,0.64000,-0.11525,0.64000,-0.02746,0.64000,-0.12680,0.64000,-0.05299
0.65030,0.65000,0.15882,0.65000,-0.08455,0.65000,-0.12009,0.65000,-0.03367,0.65000,-0.09987,0.65000,-0.07101
0.66031,0.66000,0.15471,0.66000,-0.08807,0.66000,-0.12349,0.66000,-0.04016,0.66000,-0.07751,0.66000,-0.08961
0.67031,0.67000,0.15135,0.67000,-0.09157,0.67000,-0.12554,0.67000,-0.04689,0.67000,-0.05938,0.67000,-0.10881
