Tiempo,Flexo-extensión torso_X,Flexo-extensión torso_Y,Flexión lateral torso_X,Flexión lateral torso_Y,Rotación torso_X,Rotación torso_Y,Inclinación torso_X,Inclinación torso_Y
0.00000,0.00000,0.18628,0.00000,2.10946,0.00000,2.27699,0.00000,2.10447
0.01001,0.01000,0.19149,0.01000,2.11082,0.01000,2.30266,0.01000,2.10560
0.02001,0.02000,0.18944,0.02000,2.11128,0.02000,2.32697,0.02000,2.10630
0.03002,0.03000,0.17823,0.03000,2.11021,0.03000,2.34787,0.03000,2.10615
0.04003,0.04000,0.15644,0.04000,2.10690,0.04000,2.36328,0.04000,2.10462
0.05003,0.05000,0.12327,0.05000,2.10052,0.05000,2.37116,0.05000,2.10107
0.06004,0.06000,0.07880,0.06000,2.09020,0.06000,2.36965,0.06000,2.09477
0.07004,0.07000,0.02403,0.07000,2.07509,0.07000,2.35707,0.07000,2.08494
0.08005,0.08000,-0.03908,0.08000,2.05439,0.08000,2.33196,0.08000,2.07075
0.09006,0.09000,-0.10768,0.09000,2.02744,0.09000,2.29304,0.09000,2.05139
0.10006,0.10000,-0.17815,0.10000,1.99375,0.10000,2.23923,0.10000,2.02605
0.11007,0.11000,-0.24633,0.11000,1.95301,0.11000,2.16966,0.11000,1.99399
0.12007,0.12000,-0.30777,0.12000,1.90513,0.12000,2.08364,0.12000,1.95457
0.13008,0.13000,-0.35811,0.13000,1.85017,0.13000,1.98078,0.13000,1.90722
0.14009,0.14000,-0.39338,0.14000,1.78835,0.14000,1.86103,0.14000,1.85155
0.15009,0.15000,-0.41043,0.15000,1.72002,0.15000,1.72479,0.15000,1.78732
0.16010,0.16000,-0.40722,0.16000,1.64559,0.16000,1.57298,0.16000,1.71456
0.17011,0.17000,-0.38309,0.17000,1.56556,0.17000,1.40709,0.17000,1.63356
0.18011,0.18000,-0.33892,0.18000,1.48046,0.18000,1.22923,0.18000,1.54489
0.19012,0.19000,-0.27711,0.19000,1.39085,0.19000,1.04208,0.19000,1.44944
