Tiempo;Evento
1.56;Posición inicial
4.69;< Contacto inicial derecho
4.76;> Despegue izquierdo
5.22;< Contacto inicial izquierdo
5.27;> Despegue derecho
5.71;< Contacto inicial derecho
5.78;> Despegue izquierdo
6.26;< Contacto inicial izquierdo
6.32;> Despegue derecho
6.74;< Contacto inicial derecho
6.81;> Despegue izquierdo
7.29;< Contacto inicial izquierdo
7.35;> Despegue derecho
7.73;< Contacto inicial derecho
7.81;> Despegue izquierdo
8.27;< Contacto inicial izquierdo
8.33;> Despegue derecho
8.72;< Contacto inicial derecho
8.8;> Despegue izquierdo
9.27;< Contacto inicial izquierdo
9.34;> Despegue derecho
9.8;< Contacto inicial derecho
9.88;> Despegue izquierdo
10.35;< Contacto inicial izquierdo
10.41;> Despegue derecho
10.82;< Contacto inicial derecho
10.9;> Despegue izquierdo
11.35;< Contacto inicial izquierdo
11.41;> Despegue derecho
11.83;< Contacto inicial derecho
11.9;> Despegue izquierdo
12.39;< Contacto inicial izquierdo
12.45;> Despegue derecho
12.87;< Contacto inicial derecho
12.94;> Despegue izquierdo
13.42;< Contacto inicial izquierdo
13.48;> Despegue derecho
13.89;< Contacto inicial derecho
13.97;> Despegue izquierdo
14.45;< Contacto inicial izquierdo
14.51;> Despegue derecho
14.92;< Contacto inicial derecho
15;> Despegue izquierdo
15.5;< Contacto inicial izquierdo
15.56;> Despegue derecho
16;< Contacto inicial derecho
16.07;> Despegue izquierdo
16.54;< Contacto inicial izquierdo
16.6;> Despegue derecho
17.04;< Contacto inicial derecho
17.12;> Despegue izquierdo
17.6;< Contacto inicial izquierdo
17.67;> Despegue derecho
18.02;< Contacto inicial derecho
18.19;> Despegue izquierdo
18.63;< Contacto inicial izquierdo
18.67;> Despegue derecho
19.15;< Contacto inicial derecho
19.19;> Despegue izquierdo
19.79;< Contacto inicial izquierdo
19.85;> Despegue derecho
20.34;< Contacto inicial derecho
20.41;> Despegue izquierdo
20.86;< Contacto inicial izquierdo
20.92;> Despegue derecho
21.39;< Contacto inicial derecho
21.46;> Despegue izquierdo
21.93;< Contacto inicial izquierdo
21.99;> Despegue derecho
22.44;< Contacto inicial derecho
22.5;> Despegue izquierdo
22.96;< Contacto inicial izquierdo
23.02;> Despegue derecho
23.45;< Contacto inicial derecho
23.52;> Despegue izquierdo
23.98;< Contacto inicial izquierdo
24.05;> Despegue derecho
24.49;< Contacto inicial derecho
24.56;> Despegue izquierdo
25.04;< Contacto inicial izquierdo
25.1;> Despegue derecho
25.54;< Contacto inicial derecho
25.6;> Despegue izquierdo
26.05;< Contacto inicial izquierdo
26.11;> Despegue derecho
26.5;< Contacto inicial derecho
26.56;> Despegue izquierdo
27.02;< Contacto inicial izquierdo
27.08;> Despegue derecho
27.44;< Contacto inicial derecho
27.51;> Despegue izquierdo
28.06;< Contacto inicial izquierdo
28.12;> Despegue derecho
28.53;< Contacto inicial derecho
28.59;> Despegue izquierdo
29.06;< Contacto inicial izquierdo
29.12;> Despegue derecho
29.54;< Contacto inicial derecho
29.61;> Despegue izquierdo
30.09;< Contacto inicial izquierdo
30.15;> Despegue derecho
30.62;< Contacto inicial derecho
30.68;> Despegue izquierdo
31.15;< Contacto inicial izquierdo
31.22;> Despegue derecho
31.67;< Contacto inicial derecho
31.73;> Despegue izquierdo
32.18;< Contacto inicial izquierdo
32.25;> Despegue derecho
32.68;< Contacto inicial derecho
32.76;> Despegue izquierdo
33.23;< Contacto inicial izquierdo
33.29;> Despegue derecho
33.73;< Contacto inicial derecho
33.81;> Despegue izquierdo
34.23;< Contacto inicial izquierdo
34.28;> Despegue derecho
35.13;< Contacto inicial derecho
35.13;> Despegue izquierdo
