Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,-0.12191,0.00000,-0.15069,0.00000,0.00164,0.00000,-0.09242,0.00000,-0.12190,0.00000,-0.15056
0.01000,0.01000,-0.12357,0.01000,-0.15528,0.01000,0.00349,0.01000,-0.09261,0.01000,-0.12356,0.01000,-0.15516
0.02000,0.02000,-0.12536,0.02000,-0.16013,0.02000,0.00563,0.02000,-0.09268,0.02000,-0.12535,0.02000,-0.16001
0.03000,0.03000,-0.12726,0.03000,-0.16508,0.03000,0.00801,0.03000,-0.09261,0.03000,-0.12725,0.03000,-0.16495
0.04001,0.04000,-0.12926,0.04000,-0.16996,0.04000,0.01061,0.04000,-0.09241,0.04000,-0.12924,0.04000,-0.16984
0.05001,0.05000,-0.13136,0.05000,-0.17465,0.05000,0.01339,0.05000,-0.09208,0.05000,-0.13134,0.05000,-0.17453
0.06001,0.06000,-0.13361,0.06000,-0.17904,0.06000,0.01631,0.06000,-0.09162,0.06000,-0.13358,0.06000,-0.17892
0.07001,0.07000,-0.13605,0.07000,-0.18307,0.07000,0.01933,0.07000,-0.09106,0.07000,-0.13602,0.07000,-0.18295
0.08001,0.08000,-0.13877,0.08000,-0.18670,0.08000,0.02240,0.08000,-0.09041,0.08000,-0.13873,0.08000,-0.18658
0.09001,0.09000,-0.14183,0.09000,-0.18991,0.09000,0.02550,0.09000,-0.08967,0.09000,-0.14180,0.09000,-0.18979
0.10002,0.10000,-0.14532,0.10000,-0.19274,0.10000,0.02859,0.10000,-0.08887,0.10000,-0.14529,0.10000,-0.19262
0.11002,0.11000,-0.14931,0.11000,-0.19523,0.11000,0.03166,0.11000,-0.08802,0.11000,-0.14927,0.11000,-0.19511
0.12002,0.12000,-0.15381,0.12000,-0.19745,0.12000,0.03469,0.12000,-0.08717,0.12000,-0.15377,0.12000,-0.19734
0.13002,0.13000,-0.15882,0.13000,-0.19948,0.13000,0.03769,0.13000,-0.08636,0.13000,-0.15878,0.13000,-0.19937
0.14002,0.14000,-0.16428,0.14000,-0.20142,0.14000,0.04066,0.14000,-0.08563,0.14000,-0.16424,0.14000,-0.20131
0.15002,0.15000,-0.17007,0.15000,-0.20332,0.15000,0.04359,0.15000,-0.08502,0.15000,-0.17003,0.15000,-0.20321
0.16002,0.16000,-0.17604,0.16000,-0.20524,0.16000,0.04647,0.16000,-0.08455,0.16000,-0.17601,0.16000,-0.20513
0.17003,0.17000,-0.18203,0.17000,-0.20721,0.17000,0.04926,0.17000,-0.08425,0.17000,-0.18200,0.17000,-0.20711
0.18003,0.18000,-0.18787,0.18000,-0.20925,0.18000,0.05193,0.18000,-0.08413,0.18000,-0.18784,0.18000,-0.20915
0.19003,0.19000,-0.19341,0.19000,-0.21136,0.19000,0.05443,0.19000,-0.08418,0.19000,-0.19338,0.19000,-0.21126
