Tiempo;Evento
5.18;Posición inicial
7.49;< Contacto inicial derecho
7.54;> Despegue izquierdo
7.94;< Contacto inicial izquierdo
7.99;> Despegue derecho
8.39;< Contacto inicial derecho
8.45;> Despegue izquierdo
8.84;< Contacto inicial izquierdo
8.89;> Despegue derecho
9.3;< Contacto inicial derecho
9.36;> Despegue izquierdo
9.74;< Contacto inicial izquierdo
9.8;> Despegue derecho
10.21;< Contacto inicial derecho
10.27;> Despegue izquierdo
10.67;< Contacto inicial izquierdo
10.73;> Despegue derecho
11.14;< Contacto inicial derecho
11.21;> Despegue izquierdo
11.6;< Contacto inicial izquierdo
11.66;> Despegue derecho
12.06;< Contacto inicial derecho
12.13;> Despegue izquierdo
12.53;< Contacto inicial izquierdo
12.59;> Despegue derecho
13;< Contacto inicial derecho
13.07;> Despegue izquierdo
13.47;< Contacto inicial izquierdo
13.53;> Despegue derecho
13.95;< Contacto inicial derecho
14.02;> Despegue izquierdo
14.42;< Contacto inicial izquierdo
14.48;> Despegue derecho
14.91;< Contacto inicial derecho
14.98;> Despegue izquierdo
15.37;< Contacto inicial izquierdo
15.43;> Despegue derecho
15.85;< Contacto inicial derecho
15.92;> Despegue izquierdo
16.31;< Contacto inicial izquierdo
16.37;> Despegue derecho
16.78;< Contacto inicial derecho
16.86;> Despegue izquierdo
17.24;< Contacto inicial izquierdo
17.32;> Despegue derecho
17.62;< Contacto inicial derecho
17.73;> Despegue izquierdo
18.8;< Contacto inicial izquierdo
18.85;> Despegue derecho
19.37;< Contacto inicial derecho
19.42;> Despegue izquierdo
19.82;< Contacto inicial izquierdo
19.88;> Despegue derecho
20.34;< Contacto inicial derecho
20.4;> Despegue izquierdo
20.78;< Contacto inicial izquierdo
20.84;> Despegue derecho
21.29;< Contacto inicial derecho
21.35;> Despegue izquierdo
21.74;< Contacto inicial izquierdo
21.8;> Despegue derecho
22.24;< Contacto inicial derecho
22.3;> Despegue izquierdo
22.68;< Contacto inicial izquierdo
22.74;> Despegue derecho
23.17;< Contacto inicial derecho
23.23;> Despegue izquierdo
23.61;< Contacto inicial izquierdo
23.67;> Despegue derecho
24.1;< Contacto inicial derecho
24.16;> Despegue izquierdo
24.54;< Contacto inicial izquierdo
24.6;> Despegue derecho
25.02;< Contacto inicial derecho
25.09;> Despegue izquierdo
25.48;< Contacto inicial izquierdo
25.55;> Despegue derecho
25.98;< Contacto inicial derecho
26.04;> Despegue izquierdo
26.46;< Contacto inicial izquierdo
26.52;> Despegue derecho
26.95;< Contacto inicial derecho
27.02;> Despegue izquierdo
27.42;< Contacto inicial izquierdo
27.49;> Despegue derecho
27.9;< Contacto inicial derecho
27.97;> Despegue izquierdo
28.38;< Contacto inicial izquierdo
28.45;> Despegue derecho
28.88;< Contacto inicial derecho
28.95;> Despegue izquierdo
29.37;< Contacto inicial izquierdo
29.43;> Despegue derecho
29.86;< Contacto inicial derecho
29.94;> Despegue izquierdo
30.21;< Contacto inicial izquierdo
30.24;> Despegue derecho
30.63;< Contacto inicial derecho
30.99;> Despegue izquierdo
31.3;< Contacto inicial izquierdo
31.32;> Despegue derecho
31.8;< Contacto inicial derecho
31.86;> Despegue izquierdo
32.23;< Contacto inicial izquierdo
32.3;> Despegue derecho
32.76;< Contacto inicial derecho
32.83;> Despegue izquierdo
33.22;< Contacto inicial izquierdo
33.28;> Despegue derecho
33.71;< Contacto inicial derecho
33.78;> Despegue izquierdo
34.17;< Contacto inicial izquierdo
34.23;> Despegue derecho
34.67;< Contacto inicial derecho
34.74;> Despegue izquierdo
35.14;< Contacto inicial izquierdo
35.2;> Despegue derecho
35.63;< Contacto inicial derecho
35.7;> Despegue izquierdo
36.09;< Contacto inicial izquierdo
36.15;> Despegue derecho
36.57;< Contacto inicial derecho
36.64;> Despegue izquierdo
37.05;< Contacto inicial izquierdo
37.11;> Despegue derecho
37.53;< Contacto inicial derecho
37.6;> Despegue izquierdo
38.01;< Contacto inicial izquierdo
38.07;> Despegue derecho
38.49;< Contacto inicial derecho
38.56;> Despegue izquierdo
38.95;< Contacto inicial izquierdo
39.01;> Despegue derecho
39.43;< Contacto inicial derecho
39.51;> Despegue izquierdo
39.89;< Contacto inicial izquierdo
39.96;> Despegue derecho
40.38;< Contacto inicial derecho
40.45;> Despegue izquierdo
40.84;< Contacto inicial izquierdo
40.91;> Despegue derecho
41.35;< Contacto inicial derecho
41.43;> Despegue izquierdo
41.86;< Contacto inicial izquierdo
41.93;> Despegue derecho
42.37;< Contacto inicial derecho
42.78;> Despegue izquierdo
44.11;< Contacto inicial izquierdo
44.16;> Despegue derecho
44.65;< Contacto inicial derecho
44.7;> Despegue izquierdo
45.06;< Contacto inicial izquierdo
45.12;> Despegue derecho
45.58;< Contacto inicial derecho
45.63;> Despegue izquierdo
46.01;< Contacto inicial izquierdo
46.07;> Despegue derecho
46.54;< Contacto inicial derecho
46.6;> Despegue izquierdo
46.97;< Contacto inicial izquierdo
47.04;> Despegue derecho
47.51;< Contacto inicial derecho
47.56;> Despegue izquierdo
47.93;< Contacto inicial izquierdo
48;> Despegue derecho
48.44;< Contacto inicial derecho
48.5;> Despegue izquierdo
48.88;< Contacto inicial izquierdo
48.95;> Despegue derecho
49.39;< Contacto inicial derecho
49.45;> Despegue izquierdo
49.83;< Contacto inicial izquierdo
49.9;> Despegue derecho
50.32;< Contacto inicial derecho
50.39;> Despegue izquierdo
50.8;< Contacto inicial izquierdo
50.86;> Despegue derecho
51.29;< Contacto inicial derecho
51.36;> Despegue izquierdo
51.76;< Contacto inicial izquierdo
51.83;> Despegue derecho
52.25;< Contacto inicial derecho
52.33;> Despegue izquierdo
52.74;< Contacto inicial izquierdo
52.81;> Despegue derecho
53.25;< Contacto inicial derecho
53.32;> Despegue izquierdo
53.78;< Contacto inicial izquierdo
53.84;> Despegue derecho
54.28;< Contacto inicial derecho
54.35;> Despegue izquierdo
54.75;< Contacto inicial izquierdo
54.84;> Despegue derecho
55.12;< Contacto inicial derecho
55.22;> Despegue izquierdo
55.36;< Contacto inicial izquierdo
55.79;> Despegue derecho
56.12;< Contacto inicial izquierdo
56.17;> Despegue derecho
56.68;< Contacto inicial derecho
56.74;> Despegue izquierdo
57.16;< Contacto inicial izquierdo
57.22;> Despegue derecho
57.68;< Contacto inicial derecho
57.75;> Despegue izquierdo
58.12;< Contacto inicial izquierdo
58.19;> Despegue derecho
58.67;< Contacto inicial derecho
58.74;> Despegue izquierdo
59.14;< Contacto inicial izquierdo
59.2;> Despegue derecho
59.66;< Contacto inicial derecho
59.72;> Despegue izquierdo
60.1;< Contacto inicial izquierdo
60.16;> Despegue derecho
60.61;< Contacto inicial derecho
60.68;> Despegue izquierdo
61.08;< Contacto inicial izquierdo
61.14;> Despegue derecho
61.58;< Contacto inicial derecho
61.65;> Despegue izquierdo
62.03;< Contacto inicial izquierdo
62.09;> Despegue derecho
