Tiempo;Evento
2.4;Posición inicial
7.43;< Contacto inicial derecho
7.47;> Despegue izquierdo
7.92;< Contacto inicial izquierdo
7.97;> Despegue derecho
8.37;< Contacto inicial derecho
8.41;> Despegue izquierdo
8.81;< Contacto inicial izquierdo
8.87;> Despegue derecho
9.25;< Contacto inicial derecho
9.3;> Despegue izquierdo
9.71;< Contacto inicial izquierdo
9.77;> Despegue derecho
10.15;< Contacto inicial derecho
10.2;> Despegue izquierdo
10.61;< Contacto inicial izquierdo
10.67;> Despegue derecho
11.07;< Contacto inicial derecho
11.12;> Despegue izquierdo
11.52;< Contacto inicial izquierdo
11.58;> Despegue derecho
11.97;< Contacto inicial derecho
12.02;> Despegue izquierdo
12.41;< Contacto inicial izquierdo
12.47;> Despegue derecho
12.84;< Contacto inicial derecho
12.9;> Despegue izquierdo
13.29;< Contacto inicial izquierdo
13.35;> Despegue derecho
13.73;< Contacto inicial derecho
13.79;> Despegue izquierdo
14.18;< Contacto inicial izquierdo
14.24;> Despegue derecho
14.62;< Contacto inicial derecho
14.67;> Despegue izquierdo
15.06;< Contacto inicial izquierdo
15.12;> Despegue derecho
15.5;< Contacto inicial derecho
15.56;> Despegue izquierdo
15.95;< Contacto inicial izquierdo
16.01;> Despegue derecho
16.39;< Contacto inicial derecho
16.44;> Despegue izquierdo
16.82;< Contacto inicial izquierdo
16.89;> Despegue derecho
17.26;< Contacto inicial derecho
17.34;> Despegue izquierdo
17.6;< Contacto inicial izquierdo
17.75;> Despegue derecho
17.91;< Contacto inicial derecho
18.01;> Despegue izquierdo
18.18;< Contacto inicial izquierdo
18.28;> Despegue derecho
18.98;< Contacto inicial derecho
19.01;> Despegue izquierdo
19.56;< Contacto inicial izquierdo
19.61;> Despegue derecho
20;< Contacto inicial derecho
20.05;> Despegue izquierdo
20.48;< Contacto inicial izquierdo
20.55;> Despegue derecho
20.93;< Contacto inicial derecho
20.99;> Despegue izquierdo
21.42;< Contacto inicial izquierdo
21.48;> Despegue derecho
21.86;< Contacto inicial derecho
21.92;> Despegue izquierdo
22.35;< Contacto inicial izquierdo
22.41;> Despegue derecho
22.79;< Contacto inicial derecho
22.84;> Despegue izquierdo
23.26;< Contacto inicial izquierdo
23.32;> Despegue derecho
23.69;< Contacto inicial derecho
23.74;> Despegue izquierdo
24.15;< Contacto inicial izquierdo
24.21;> Despegue derecho
24.59;< Contacto inicial derecho
24.64;> Despegue izquierdo
25.06;< Contacto inicial izquierdo
25.12;> Despegue derecho
25.5;< Contacto inicial derecho
25.56;> Despegue izquierdo
25.97;< Contacto inicial izquierdo
26.03;> Despegue derecho
26.41;< Contacto inicial derecho
26.46;> Despegue izquierdo
26.88;< Contacto inicial izquierdo
26.95;> Despegue derecho
27.31;< Contacto inicial derecho
27.37;> Despegue izquierdo
27.79;< Contacto inicial izquierdo
27.85;> Despegue derecho
28.22;< Contacto inicial derecho
28.28;> Despegue izquierdo
28.69;< Contacto inicial izquierdo
28.76;> Despegue derecho
29.14;< Contacto inicial derecho
29.2;> Despegue izquierdo
29.61;< Contacto inicial izquierdo
29.7;> Despegue derecho
30.5;< Contacto inicial izquierdo
30.76;> Despegue derecho
31.68;< Contacto inicial izquierdo
31.73;> Despegue derecho
32.1;< Contacto inicial derecho
